Residuals	number_of_pups_scaled	lipocalin2_pg_ml_scaled	weight_grams_scaled	genotype
K02248|competence protein ComGF	0.897272470971924	0.0205629397116521	0.0275879400664881	0.000179681874071931	0.0543969673758635
K02261|cytochrome c oxidase subunit 2	0.946329134275877	0.0159025260482497	0.0376840177863933	8.43218894801251e-05	0
K02262|cytochrome c oxidase subunit 3	0.935936203877923	0.0349070410520938	0.0287526342538562	0.000404120816126717	0
K02279|pilus assembly protein CpaB	0.889585389307142	0.0133482767199416	0.00184365511723799	0.0952226788556786	0
K02283|pilus assembly protein CpaF	0.918391916710188	0.000310976309902231	8.47859512779791e-05	0.0396728355378072	0.0415394854908248
K02313|chromosomal replication initiator protein	0.891029837451375	0.0353328008073522	0.0283232428343004	0.0108041857512621	0.03450993315571
K02314|replicative DNA helicase [EC.3.6.4.12]	0.753709817217126	0.0527658168084107	0.0539045132622802	0.0152418554460651	0.124377997266118
K02315|DNA replication protein DnaC	0.653614480472415	0.0720262911507726	0.198830840161577	0.0354283861463359	0.0401000020688996
K02316|DNA primase [EC.2.7.7.-]	0.96116510996827	0.00716650626756855	0.00459061450845166	0.0108317391699755	0.0162460300857338
K02334|DNA polymerase bacteriophage-type	0.861966010760712	0.0457158098562381	0.0267585369831795	0.0486007339012052	0.0169589084986654
K02335|DNA polymerase I [EC.2.7.7.7]	0.943179301836669	0.000181913678783968	0.00864971404511493	8.55362465551037e-05	0.0479035341928769
K02337|DNA polymerase III subunit alpha [EC.2.7.7.7]	0.964702684654251	0.0150601163256347	0.00495957336758194	0.00247812865462015	0.012799496997912
K02338|DNA polymerase III subunit beta [EC.2.7.7.7]	0.894849006997276	0.0955560503834875	0.00413102990067803	0.00546391271855835	0
K02340|DNA polymerase III subunit delta [EC.2.7.7.7]	0.940992609427415	0.0574273069300329	0.000273390918830973	0.0013066927237207	0
K02341|DNA polymerase III subunit delta [EC.2.7.7.7]	0.564545436472084	0.0792441529618085	0.190789459785888	0.0263650871016215	0.139055863678598
K02342|DNA polymerase III subunit epsilon [EC.2.7.7.7]	0.862358187989759	0.0838087853020078	0.000696503156450017	0.0531365235517828	0
K02343|DNA polymerase III subunit gamma|tau [EC.2.7.7.7]	0.789392017542873	0.0548101196933364	0.0185399303344356	0.0312851476992514	0.105972784730104
K02346|DNA polymerase IV	0.870710930022812	0.0297516614080877	0.00634824621520589	0.00531535870276411	0.0878738036511307
K02355|elongation factor EF-G	0.853588365728824	0.0517720441302632	0.00908191070069059	0.0855576794402227	0
K02356|elongation factor EF-P	0.831139529627359	0.0354779960056435	0.00912513271064808	0.000584619768296035	0.123672721888053
K02357|elongation factor EF-Ts	0.947130200931803	0.00427224492990418	0.0452435586562996	0.00321062541453732	0.000143370067455705
K02358|elongation factor EF-Tu	0.981957231744242	0.0003564680093388	0.0148169945395114	0.0028693057069077	0
K02372|3-hydroxyacyl-[acyl-carrier-protein] dehydratase [EC.4.2.1.59]	0.92020297900561	0.0535146334610033	2.86302521794432e-05	0.0262537572812071	0
K02377|GDP-L-fucose synthase [EC.1.1.1.271]	0.848168329223542	0.0897449111085215	0.00192035879156484	0.060166400876372	0
K02379|FdhD protein	0.822319945655627	0.0714177736401635	0.00369210211675851	0.102570178587451	0
K02386|flagella basal body P-ring formation protein FlgA	0.914647749823805	0.0613934455028559	8.07951591540315e-06	0.023950725157424	0
K02387|flagellar basal-body rod protein FlgB	0.684547847358792	0.0700560156635779	0.147545476175786	0.00133008141068594	0.096520579391159
K02392|flagellar basal-body rod protein FlgG	0.672277072139539	0.0880729906499869	0.114536215234689	0.0505409916465696	0.0745727303292159
K02393|flagellar L-ring protein precursor FlgH	0.848809507801382	0.0298367679525668	0.000347007426063578	0.121006716819987	0
K02394|flagellar P-ring protein precursor FlgI	0.892072371502944	0.044244642325747	8.96140570306814e-05	0.0635933721142783	0
K02395|flagellar protein FlgJ	0.542075847229507	0.0855888178380979	0.368568792438461	0.00376654249393443	0
K02396|flagellar hook-associated protein 1 FlgK	0.668109690888569	0.0698835414440664	0.156440965026658	0.0238670128400716	0.0816987898006354
K02397|flagellar hook-associated protein 3 FlgL	0.882153895170942	0.0727996833167291	0.000819501123353303	0.0442269203889755	0
K02404|flagellar biosynthesis protein FlhF	0.91582516939026	0.0423062685837754	0.00442865169947252	0.0374399103264919	0
K02406|flagellin	0.874108660153939	0.0959015672585279	0.00444758408793615	0.0255421884995975	0
K02407|flagellar hook-associated protein 2	0.894452821866204	0.0930344272822131	0.00233665907816067	0.0101760917734228	0
K02408|flagellar hook-basal body complex protein FliE	0.841773622924288	0.0917469189484564	0.00120250736990817	0.0652769507573478	0
K02409|flagellar M-ring protein FliF	0.614582726296689	0.0648760862811494	0.162148881880251	0.0309906033249919	0.127401702216919
K02410|flagellar motor switch protein FliG	0.901683011767649	0.0546104839098326	0.0087374603661969	0.034969043956322	0
K02411|flagellar assembly protein FliH	0.811623308734578	0.164044188156262	0.00628875832781371	0.00663895189931254	0.0114047928820341
K02412|flagellum-specific ATP synthase [EC.3.6.3.14]	0.904978850700357	0.0486476183606274	0.000469828993957299	0.0459037019450586	0
K02415|flagellar FliL protein	0.879497998924197	0.0986209380225175	0.00735348594324575	0.0145275771100399	0
K02416|flagellar motor switch protein FliM	0.695707363291682	0.104672389528084	0.132795165655844	0.0391067956195806	0.0277182859048087
K02417|flagellar motor switch protein FliN|FliY	0.869545952930453	0.102293049504826	0.00169096981481477	0.0264700277499056	0
K02419|flagellar biosynthetic protein FliP	0.575771185853194	0.116988261214217	0.0486703141388347	0.218722327230867	0.0398479115628868
K02420|flagellar biosynthetic protein FliQ	0.622216607071039	0.236886665215171	0.117514648123841	0.0233820795899488	0
K02421|flagellar biosynthetic protein FliR	0.759352048717736	0.113135954287134	0.0017583823536939	0.125753614641436	0
K02426|cysteine desulfuration protein SufE	0.779301609672342	0.127483070255646	0.0919291314958037	0.00128618857620904	0
K02428|XTP|dITP diphosphohydrolase [EC.3.6.1.66]	0.891642601145177	0.0893728807937056	0.00284184723079975	0.00563137242859172	0.0105112984017261
K02429|MFS transporter, FHS family, L-fucose permease	0.734830838916179	0.0206960513008985	0.0435254501880224	0.2009476595949	0
K02433|aspartyl-tRNA(Asn)|glutamyl-tRNA(Gln) amidotransferase subunit A [EC.6.3.5.6 6.3.5.7]	0.791473456158061	0.174607223552255	0.00336332377478816	0.0175971606451342	0.0129588358697619
K02434|aspartyl-tRNA(Asn)|glutamyl-tRNA(Gln) amidotransferase subunit B [EC.6.3.5.6 6.3.5.7]	0.807415643649487	0.18571253432246	0.00152623665654168	0.00534558537151116	0
K02435|aspartyl-tRNA(Asn)|glutamyl-tRNA(Gln) amidotransferase subunit C [EC.6.3.5.6 6.3.5.7]	0.74415779689432	0.0315255054505432	0.00214761023579083	0.018981028357025	0.203188059062321
K02437|glycine cleavage system H protein	0.818011070338197	0.0432264162515228	0.116869311330503	0.0218932020797771	0
K02445|MFS transporter, OPA family, glycerol-3-phosphate transporter	0.653327875845954	0.0309465173466193	0.233554323362746	0.0821712834446807	0
K02454|general secretion pathway protein E	0.844647671728903	0.0832370819726374	0.00430277973534283	0.0678124665631172	0
K02455|general secretion pathway protein F	0.894473841176434	0.0450195980343546	0.0113759148074101	0.0491306459818008	0
K02456|general secretion pathway protein G	0.853263055775958	0.0620035595626792	6.65568100977128e-05	0.0846668278512655	0
K02469|DNA gyrase subunit A	0.664388059432257	0.0952606695656609	0.132972606070777	0.0165564439699761	0.0908222209613296
K02470|DNA gyrase subunit B	0.858209215698242	0.0075741189397085	0.00757371680029126	0.117080912202611	0.00956203635914669
K02472|UDP-N-acetyl-D-mannosaminuronic acid dehydrogenase [EC.1.1.1.336]	0.829938266657874	0.100724118812733	0.0167058560596681	0.0526317584697243	0
K02474|UDP-N-acetyl-D-galactosamine dehydrogenase [EC.1.1.1.-]	0.968818349227226	0.0233935395197302	1.11384899330854e-06	0.0077869974040502	0
K02481|two-component system, NtrC family, response regulator	0.89899688444682	0.0509777309760805	0.00817373779665163	0.0418516467804475	0
K02483|two-component system, OmpR family, response regulator	0.936905101573153	0.00932388066051909	0.00058564315153986	0.0531853746147876	0
K02484|two-component system, OmpR family, sensor kinase	0.906623314974503	0.0253915740691694	0.0285949762005624	0.0393901347557654	0
K02492|glutamyl-tRNA reductase [EC.1.2.1.70]	0.85277573582523	0.0976546776994062	0.0104346484256959	0.0391349380496679	0
K02495|oxygen-independent coproporphyrinogen III oxidase [EC.1.3.99.22]	0.876067436234029	0.0726763302979365	0.000121932730975697	0.0511343007370585	0
K02500|cyclase [EC.4.1.3.-]	0.896840901120588	0.0450609553344352	0.00448472972568827	0.0536134138192884	0
K02501|glutamine amidotransferase [EC.2.4.2.-]	0.902601085684402	0.0918468287849016	0.00363189486043912	0.00192019067025678	0
K02503|Hit-like protein involved in cell-cycle regulation	0.916474803414651	0.0638520402823544	0.010707882804112	0.0089652734988826	0
K02517|Kdo2-lipid IVA lauroyltransferase [EC.2.3.1.241]	0.918647919814579	0.0246024828568974	0.0470313427755091	0.00971825455301494	0
K02518|translation initiation factor IF-1	0.899868175559977	0.0725158785837774	0.0268998585267609	0.000716087329484229	0
K02519|translation initiation factor IF-2	0.995637273606181	2.93568464306277e-05	0.00365044302695427	0.000682926520433631	2.12867249020576e-16
K02520|translation initiation factor IF-3	0.886921723941478	0.0768606071701039	0.00793136108468691	0.000789203515079173	0.0274971042886523
K02523|octaprenyl-diphosphate synthase [EC.2.5.1.90]	0.716275903099824	0.0308345884592777	0.252887315025377	2.19341552144241e-06	0
K02527|3-deoxy-D-manno-octulosonic-acid transferase [EC.2.4.99.12 2.4.99.13 2.4.99.14 2.4.99.15]	0.933174256235796	0.0259523131792816	0.00831888761629996	0.0325545429686223	0
K02528|dimethyladenosine transferase	0.875384071924397	0.109037566030404	0.0144653720268902	0.00111299001830867	5.43455536524411e-16
K02529|LacI family transcriptional regulator	0.952049446724615	0.0336486230551125	0.00121391345171079	0.0130880167685616	8.5697016307074e-18
K02535|UDP-3-O-[3-hydroxymyristoyl] N-acetylglucosamine deacetylase [EC.3.5.1.108]	0.858524084985197	0.082051046652913	0.0029728448653606	0.056452023496529	0
K02536|UDP-3-O-[3-hydroxymyristoyl] glucosamine N-acyltransferase [EC.2.3.1.191]	0.97801827435113	0.00982418873180274	0.000267222524926503	0.00327684197680039	0.00861347241533982
K02548|1,4-dihydroxy-2-naphthoate octaprenyltransferase [EC.2.5.1.74 2.5.1.-]	0.708119047174323	0.0449967685483003	0.000972926881540097	0.245911257395837	0
K02551|2-succinyl-5-enolpyruvyl-6-hydroxy-3-cyclohexene-1-carboxylate synthase [EC.2.2.1.9]	0.749957177406187	0.0264521202259628	0.223547163948786	4.35384190640502e-05	0
K02556|chemotaxis protein MotA	0.823018701678999	0.0172651157591364	0.157337445945685	0.00237873661617965	0
K02557|chemotaxis protein MotB	0.650578860311152	0.0897457562836915	0.132903190654871	0.0189998322708478	0.107772360479438
K02563|UDP-N-acetylglucosamine--N-acetylmuramyl-(pentapeptide) pyrophosphoryl-undecaprenol N-acetylglucosamine transferase [EC.2.4.1.227]	0.898324476937668	0.0802854953914703	0.0114135190094226	0.00997650866143955	1.58415692611405e-19
K02564|glucosamine-6-phosphate deaminase [EC.3.5.99.6]	0.873539760899207	0.0317586216373137	0.00321386277141415	0.0914877546920655	0
K02567|periplasmic nitrate reductase NapA [EC.1.7.99.4]	0.850071172916648	0.0900846769613816	0.0166548973280731	0.043189252793897	0
K02568|cytochrome c-type protein NapB	0.94725826729924	0.0209486248689992	0.013467724152632	0.0183253836791293	0
K02570|periplasmic nitrate reductase NapD	0.913898936710196	0.0698522224547455	0.00115519690109797	0.0150936439339609	0
K02573|ferredoxin-type protein NapG	0.818314548889236	0.0569421919116068	0.00551601872139195	0.119227240477765	0
K02600|N utilization substance protein A	0.951704246460662	0.030138371952406	0.00923134176484336	0.00892603982208924	0
K02601|transcriptional antiterminator NusG	0.801654851892992	0.0431080554143079	0.0185697419045097	0.136667350788191	0
K02621|topoisomerase IV subunit A	0.843198535176653	0.0777085396065696	0.0149701683048406	0.0641227569119365	0
K02622|topoisomerase IV subunit B	0.780199310832352	0.0464177596989824	0.151226975827887	0.0221559536407791	0
K02647|carbohydrate diacid regulator	0.776519112069746	0.0372897968136499	0.00446440024758299	0.181726690869021	0
K02654|leader peptidase (prepilin peptidase) | N-methyltransferase	0.634324856775006	0.162991460523358	0.0543643880484411	0.148319294653195	0
K02669|twitching motility protein PilT	0.646715298993801	0.0486241808870022	0.189164729544421	0.00643227311126348	0.109063517463513
K02687|ribosomal protein L11 methyltransferase	0.906414319045394	0.0684820557384323	0.00460481789553048	0.0204988073206431	0
K02755|PTS system, beta-glucoside-specific IIA component [EC.2.7.1.-]	0.573244751628747	0.0489772702588733	0.193527379724758	0.0206312980307981	0.163619300356824
K02756|PTS system, beta-glucoside-specific IIB component [EC.2.7.1.-]	0.573244751628747	0.0489772702588733	0.193527379724758	0.0206312980307981	0.163619300356824
K02757|PTS system, beta-glucoside-specific IIC component	0.573244751628747	0.0489772702588733	0.193527379724758	0.0206312980307981	0.163619300356824
K02760|PTS system, cellobiose-specific IIB component [EC.2.7.1.196 2.7.1.205]	0.978969366643738	0.00540301199777364	0.00866572587449208	3.25183785139974e-05	0.00692937710548209
K02761|PTS system, cellobiose-specific IIC component	0.678242299507017	0.0639647376428686	0.0788552714083404	0.0241759190520579	0.154761772389716
K02769|PTS system, fructose-specific IIB component [EC.2.7.1.202]	0.521094845781016	0.0720524151192733	0.21275974892862	0.0245459428720274	0.169547047299064
K02773|PTS system, galactitol-specific IIA component [EC.2.7.1.200]	0.855198758392489	0.0680608368619666	0.000746732423022176	0.0379994015797836	0.0379942707427388
K02774|PTS system, galactitol-specific IIB component [EC.2.7.1.200]	0.939457781441087	0.0279372277519655	0.00925818885500184	0.0233468019519457	0
K02793|PTS system, mannose-specific IIA component [EC.2.7.1.191]	0.736473172543875	0.0951856601081257	0.0418949357408485	0.0337181881927212	0.0927280434144295
K02794|PTS system, mannose-specific IIB component [EC.2.7.1.191]	0.735885885011683	0.0974652116244413	0.0401829423779877	0.0371247608462887	0.0893412001395993
K02795|PTS system, mannose-specific IIC component	0.642839891937553	0.180126740400053	0.0577758727912621	0.0432856162037853	0.0759718786673458
K02796|PTS system, mannose-specific IID component	0.919754082589129	0.061588410128028	0.000981549050550724	0.0176759582322921	0
K02798|PTS system, mannitol-specific IIA component [EC.2.7.1.197]	0.592367854114683	0.0449535846388108	0.205323448708976	0.00511136969876427	0.152243742838766
K02799|PTS system, mannitol-specific IIB component [EC.2.7.1.197]	0.592367854114683	0.0449535846388108	0.205323448708976	0.00511136969876427	0.152243742838766
K02800|PTS system, mannitol-specific IIC component	0.592367854114683	0.0449535846388108	0.205323448708976	0.00511136969876427	0.152243742838766
K02821|PTS system, ascorbate-specific IIA component [EC.2.7.1.194]	0.603931371974229	0.0500725321436394	0.207350438561287	0.0198209325920981	0.118824724728747
K02822|PTS system, ascorbate-specific IIB component [EC.2.7.1.194]	0.676484982173313	0.104747572259121	0.0258950456758652	0.00465268658356698	0.188219713308133
K02823|dihydroorotate dehydrogenase electron transfer subunit	0.890910980423528	0.000941912448748117	0.00182974587465883	0.106317361253064	0
K02825|pyrimidine operon attenuation protein | uracil phosphoribosyltransferase [EC.2.4.2.9]	0.932142444563367	0.0385000290270253	0.0034418143631509	0.0202155998537673	0.00570011219268918
K02834|ribosome-binding factor A	0.967043890585599	0.0236844349231498	0.00466989430510044	0.00460178018614951	1.59594209581024e-15
K02835|peptide chain release factor RF-1	0.772174549926325	0.0607353732426815	0.0435055914663661	1.10196473696538e-05	0.123573465717258
K02836|peptide chain release factor RF-2	0.968992771212546	0.0169238145615729	0.00247139747920339	0.00244896150785975	0.00916305523881748
K02837|peptide chain release factor RF-3	0.843343163737612	0.0743315228488085	0.0125421338940488	0.0264676838555102	0.0433154956640201
K02838|ribosome recycling factor	0.870807481256867	0.114721080992605	0.00972069271617955	0.00475074503434901	3.9882850957096e-18
K02841|heptosyltransferase I [EC.2.4.-.-]	0.902595880836972	0.0542842980043803	0.00204194584579682	0.0410778753128513	0
K02856|L-rhamnose-H+ transport protein	0.832104410761112	0.134436254404748	0.0299988191863871	0.00346051564775252	0
K02859|riboflavin biosynthesis RibT protein	0.930939072843722	0.0368154083784371	0.00343433304673257	0.0288111857311086	0
K02860|16S rRNA processing protein RimM	0.909962973313899	0.0741005814629354	0.00457474359545834	0.0113617016277072	0
K02863|large subunit ribosomal protein L1	0.912405381132516	0.000510102627447656	0.000483054881086386	0.0866014613589502	0
