Residuals	number_of_pups_scaled	genotype	weight_grams_scaled	lipocalin2_pg_ml_scaled
5.5.1.4|Inositol-3-phosphate synthase	0.675352818399882	0.143221304365287	0.141069293409241	0.00305466746088293	0.0373019163647061
5.99.1.2|DNA topoisomerase	0.75118805957128	0.0166277730089395	0.153603894043374	0.0729011864783752	0.0056790868980317
5.99.1.3|DNA topoisomerase (ATP-hydrolyzing)	0.858865884487836	0.0695890695405015	0	0.0253625747902846	0.0461824711813779
6.1.1.1|Tyrosine--tRNA ligase	0.982109853432052	0.00181661718515067	0	0.00902236314546958	0.00705116623732795
6.1.1.10|Methionine--tRNA ligase	0.924492572147739	0.0482501688508216	0	0.0158563376952327	0.0114009213062065
6.1.1.11|Serine--tRNA ligase	0.882581747127635	0.0990299861951346	0	0.00887464955577159	0.0095136171214585
6.1.1.12|Aspartate--tRNA ligase	0.797370148915874	0.000936955956678323	0.152404605051796	0.0487495631461789	0.000538726929472361
6.1.1.13|D-alanine--poly(phosphoribitol) ligase	0.962888025869707	0.00393188593035628	0	0.0219001147547875	0.0112799734451488
6.1.1.14|Glycine--tRNA ligase	0.926001636111347	0.0384069666166761	0.0284206495085218	0.00212020875470366	0.00505053900875145
6.1.1.15|Proline--tRNA ligase	0.96635597536713	0.0260390844752621	0	0.00686907656594671	0.000735863591661741
6.1.1.16|Cysteine--tRNA ligase	0.933351380530773	0.00120734371629783	0	0.0652082728492349	0.000233002903694275
6.1.1.17|Glutamate--tRNA ligase	0.921195841251328	0.00328684316044451	0	0.0648848752698188	0.0106324403184088
6.1.1.18|Glutamine--tRNA ligase	0.778565861864236	0.140353627604919	0	0.0810659508929256	1.45596379194204e-05
6.1.1.19|Arginine--tRNA ligase	0.991026355667857	0.00625039731676972	0	0.0010482898744793	0.00167495714089387
6.1.1.2|Tryptophan--tRNA ligase	0.938623055495656	0.00737809463537572	0	0.0394096013953657	0.0145892484736028
6.1.1.20|Phenylalanine--tRNA ligase	0.914337164369419	0.0620604875317046	0	0.00466759101045925	0.0189347570884168
6.1.1.21|Histidine--tRNA ligase	0.947266061071212	0.00409356723818648	0	0.0475000503250159	0.00114032136558569
6.1.1.22|Asparagine--tRNA ligase	0.954205689317317	0.00118721445466073	0	0.0389864766073226	0.00562061962069959
6.1.1.23|Aspartate--tRNA(Asn) ligase	0.770182067557802	4.86187142610557e-07	0.202035575837283	0.0262062142544685	0.00157565616330333
6.1.1.3|Threonine--tRNA ligase	0.934596825317418	0.000795895434932317	0	0.062806440152501	0.0018008390951484
6.1.1.4|Leucine--tRNA ligase	0.905675329377632	1.65086406541918e-05	0	0.0424945020041347	0.0518136599775796
6.1.1.5|Isoleucine--tRNA ligase	0.863468516950844	0.117310031426586	0	0.00351556093278129	0.0157058906897884
6.1.1.6|Lysine--tRNA ligase	0.882510364119872	0.00228238689670109	0.0511221397907188	0.0223499017656291	0.0417352074270789
6.1.1.7|Alanine--tRNA ligase	0.920930770997453	0.0108791622900181	0	0.046536098003292	0.0216539687092368
6.1.1.9|Valine--tRNA ligase	0.862883198356297	0.125359012553817	0	0.000485572760509234	0.0112722163293766
6.1.2.1|D-alanine--(R)-lactate ligase	0.855534073730094	0.109438332338419	0	0.00356994066383768	0.031457653267649
6.2.1.1|Acetate--CoA ligase	0.829715305031563	0.059136739655571	0	0.00173901839150498	0.109408936921361
6.2.1.14|6-carboxyhexanoate--CoA ligase	0.892222019607492	0.0641454456959813	0.033682944620738	0.00233015192192273	0.00761943815386631
6.2.1.17|Propionate--CoA ligase	0.867672676471976	0.0359490242728694	0.0902875143387447	2.44684623468829e-06	0.00608833807017561
6.2.1.22|[Citrate (pro-3S)-lyase] ligase	0.891231566094598	0.0890208170780397	0	0.0110578131283291	0.00868980369903262
6.2.1.26|o-succinylbenzoate--CoA ligase	0.837065946336778	0.105317429563273	0.0411030738317159	0.0019322488435355	0.0145813014246976
6.2.1.3|Long-chain-fatty-acid--CoA ligase	0.936390927681479	0.00759269613503941	0	0.0472913915115202	0.0087249846719616
6.2.1.30|Phenylacetate--CoA ligase	0.853587505775717	0.0762603642882994	0.0521856368775238	0.0161560200044488	0.00181047305401108
6.2.1.5|Succinate--CoA ligase (ADP-forming)	0.725578020079048	0.0211331405361348	0.104359941976659	0.0139542664039267	0.134974631004231
6.3.1.1|Aspartate--ammonia ligase	0.775847123734909	0.176950732473402	0	0.0355685467265495	0.0116335970651396
6.3.1.2|Glutamate--ammonia ligase	0.782708761582149	0.18059132680336	0	0.0222343058692536	0.0144656057452374
6.3.1.5|NAD(+) synthase	0.873460504387203	0.117705059672056	0	0.00608739762018925	0.00274703832055185
6.3.2.1|Pantoate--beta-alanine ligase (AMP-forming)	0.863154747775247	0.0678359218746469	0	0.0680566960778287	0.000952634272276928
6.3.2.10|UDP-N-acetylmuramoyl-tripeptide--D-alanyl-D-alanine ligase	0.830292029703227	0.131216503758764	0	0.0322268292081065	0.00626463732990294
6.3.2.12|Dihydrofolate synthase	0.902497502478542	0.0781821904429256	0	0.0167573101896115	0.00256299688892075
6.3.2.13|UDP-N-acetylmuramoyl-L-alanyl-D-glutamate--2,6-diaminopimelate ligase	0.717180967936344	0.178224062204602	0	0.0882284188430496	0.0163665510160042
6.3.2.17|Tetrahydrofolate synthase	0.900862680069053	0.0847349322170667	0	0.0103948749728139	0.00400751274106686
6.3.2.2|Glutamate--cysteine ligase	0.850588191280103	0.138684524151058	0	0.000625137441153057	0.0101021471276853
6.3.2.31|Coenzyme F420-0:L-glutamate ligase	0.838280200310855	0.0118304001281476	0	0.0369825115195715	0.112906888041426
6.3.2.34|Coenzyme F420-1:gamma-L-glutamate ligase	0.960116615620207	0.0318425247898126	0	0.00298465153022089	0.00505620805975965
6.3.2.4|D-alanine--D-alanine ligase	0.823487899886363	0.10938223514886	0	0.0282188812558154	0.0389109837089625
6.3.2.45|diaminoheptanedioate ligase	0.600776632061316	0.00273126514568508	0.166335242022218	0.0185366032146279	0.211620257556153
6.3.2.5|Phosphopantothenate--cysteine ligase	0.928507527088289	0.00263231720515917	0	0.052313631401467	0.0165465243050851
6.3.2.6|Phosphoribosylaminoimidazolesuccinocarboxamide synthase	0.873843473129712	0.043526141256057	0	0.0819844732902318	0.000645912323999059
6.3.2.8|UDP-N-acetylmuramate--L-alanine ligase	0.867843466578651	0.102469418054249	0	0.028745358493928	0.000941756873171172
6.3.2.9|UDP-N-acetylmuramoyl-L-alanine--D-glutamate ligase	0.951225667283629	4.47281126910735e-05	0	0.0396780871406944	0.00905151746298534
6.3.3.1|Phosphoribosylformylglycinamidine cyclo-ligase	0.873079970518209	0.0632655251220143	0	0.000355523026040649	0.0632989813337363
6.3.3.2|5-formyltetrahydrofolate cyclo-ligase	0.915048313212168	0.020493773385552	0	0.043359321380683	0.0210985920215972
6.3.3.3|Dethiobiotin synthase	0.47242391324597	0.201189552508063	0.0866284018514772	0.211167440455885	0.028590691938605
6.3.4.13|Phosphoribosylamine--glycine ligase	0.734436641149658	0.011690200265112	0	0.105548806808154	0.148324351777076
6.3.4.14|Biotin carboxylase	0.753197286180345	0.0248654797704804	0	0.0186128863857629	0.203324347663412
6.3.4.15|Biotin--[acetyl-CoA-carboxylase] ligase	0.718538697381546	0.216264116075146	0	0.0432608845376144	0.0219363020056935
6.3.4.18|5-(carboxyamino)imidazole ribonucleotide synthase	0.948198843092959	0.0140530917506151	0	0.0350586758417387	0.00268938931468669
6.3.4.19|tRNA(Ile)-lysidine synthetase	0.944258220827881	0.0448322406677538	0	0.0098645678345456	0.0010449706698199
6.3.4.2|CTP synthase (glutamine hydrolyzing)	0.878429406679955	0.0793427836070486	0	0.0325231185104014	0.00970469120259545
6.3.4.20|7-cyano-7-deazaguanine synthase	0.790332659563668	0.0495895709945614	0.0964110478079814	0.0594488275037359	0.00421789413005277
6.3.4.21|Nicotinate phosphoribosyltransferase	0.846368575682874	0.123743902013427	0	0.0121009263238265	0.0177865959798724
6.3.4.3|Formate--tetrahydrofolate ligase	0.793425606254329	0.125918743220132	0	0.043388373213823	0.0372672773117155
6.3.4.4|Adenylosuccinate synthase	0.920013081459057	0.0525960200773361	0	0.0113293333007982	0.0160615651628086
6.3.4.5|Argininosuccinate synthase	0.891228947233586	0.0364512990503483	0	0.00521670416179609	0.06710304955427
6.3.4.6|Urea carboxylase	0.969960297780938	0.000420931807430242	0	0.000216933943085319	0.0294018364685464
6.3.5.1|NAD(+) synthase (glutamine-hydrolyzing)	0.907861905507796	0.0320400794382405	0	0.0597866501452109	0.000311364908752743
6.3.5.11|Cobyrinate a,c-diamide synthase (glutamine-hydrolyzing)	0.985119520054207	0.00667877054335356	0	0.00362288351026495	0.00457882589217482
6.3.5.2|GMP synthase (glutamine-hydrolyzing)	0.954216462626369	0.0123761039224833	0	0.0057433196277478	0.0276641138233999
6.3.5.3|Phosphoribosylformylglycinamidine synthase	0.744961091324983	0.0151863273657497	0.175587258761182	0.0167740793936415	0.0474912431544436
6.3.5.4|Asparagine synthase (glutamine-hydrolyzing)	0.816971889149459	0.151126068502661	0	0.0239883901241598	0.00791365222372026
6.3.5.5|Carbamoyl-phosphate synthase (glutamine-hydrolyzing)	0.961266359554648	0.0255828085853823	0	0.00388355325588583	0.00926727860408403
6.3.5.7|Glutaminyl-tRNA synthase (glutamine-hydrolyzing)	0.781224247083271	0.137543408065836	0	0.0459995120959436	0.0352328327549493
6.4.1.1|Pyruvate carboxylase	0.661249417022852	0.118370303934987	0.18715920714208	0.00965002452219686	0.0235710473778841
6.4.1.2|Acetyl-CoA carboxylase	0.779881597867865	0.00379336641672507	0	0.0259648612502327	0.190360174465178
6.4.1.3|Propionyl-CoA carboxylase	0.910089652723593	0.026132583748003	0	0.0542202091425806	0.00955755438582317
6.4.1.7|2-oxoglutarate carboxylase	0.887758000829783	0.0457025044256069	0	0.040002910398244	0.0265365843463665
6.4.1.8|Acetophenone carboxylase	0.676237499277793	0.31398792701589	0	0.0051386430194029	0.00463593068691409
6.5.1.1|DNA ligase (ATP)	0.78215705965113	0.0830430248355112	0.13313025827163	0.00140522733776754	0.000264429903962002
6.5.1.2|DNA ligase (NAD(+))	0.91762907995535	0.0519579924298302	0	0.012813218865333	0.0175997087494866
