Residuals	number_of_pups_scaled	genotype	weight_grams_scaled	lipocalin2_pg_ml_scaled
GLUCUROISOM-RXN|(expasy) Glucuronate isomerase [5.3.1.12]	0.798562504505779	0.0328986215986559	0	0.155677930991463	0.0128609429041023
GLURS-RXN|(expasy) Glutamate--tRNA ligase [6.1.1.17]	0.921195841251328	0.00328684316044451	0	0.0648848752698188	0.0106324403184088
GLUTAMATE-DEHYDROGENASE-NADP+-RXN|(expasy) Glutamate dehydrogenase (NAD(P)(+)) [1.4.1.3]	0.900738159892352	0.00311690872297119	0	0.0033625994410949	0.0927823319435821
GLUTAMATE-DEHYDROGENASE-RXN|(expasy) Glutamate dehydrogenase [1.4.1.2]	0.902831097063451	0.00460749508235701	0	0.0272045971159549	0.0653568107382369
GLUTAMATE-FORMIMINOTRANSFERASE-RXN|(expasy) Glutamate formimidoyltransferase [2.1.2.5]	0.803942923852279	1.7153397342477e-05	0.165330072200352	0.00881844655732412	0.0218914039927029
GLUTAMATE-N-ACETYLTRANSFERASE-RXN|(expasy) Glutamate N-acetyltransferase [2.3.1.35]	0.876570651016481	0.00813121371046885	0.0883993300880373	0.0218581377468763	0.00504066743813678
GLUTAMATE-SYNTHASE-FERREDOXIN-RXN|(expasy) Glutamate synthase (ferredoxin) [1.4.7.1]	0.707660594767661	0.0583430303601575	0.0840275247333467	0.0204334161039428	0.129535434034892
GLUTAMATE-SYNTHASE-NADH-RXN|(expasy) Glutamate synthase (NADH) [1.4.1.14]	0.704456011521627	0.132446161404046	0.159599186090619	6.30493380860564e-05	0.00343559164562177
GLUTAMATESYN-RXN|(expasy) Glutamate synthase (NADPH) [1.4.1.13]	0.872885167314189	0.0182870961552887	0.0988979508579728	0.00261099211514254	0.00731879355740743
GLUTAMIDOTRANS-RXN|(expasy) Imidazole glycerol-phosphate synthase [4.3.2.10]	0.81810387345417	0.0391553834514127	0.0583252675343119	0.00490026151026231	0.0795152140498435
GLUTAMIN-RXN|(expasy) AMBIGUOUS [3.5.1.2; 3.5.1.38]	0.931895228931682	0.0299916577557486	0	0.00411099082034656	0.0340021224922229
GLUTAMINE--TRNA-LIGASE-RXN|(expasy) Glutamine--tRNA ligase [6.1.1.18]	0.778565861864236	0.140353627604919	0	0.0810659508929256	1.45596379194204e-05
GLUTAMINESYN-RXN|(expasy) Glutamine synthetase [6.3.1.2]	0.782708761582149	0.18059132680336	0	0.0222343058692536	0.0144656057452374
GLUTATHIONE-REDUCT-NADPH-RXN|(expasy) Glutathione-disulfide reductase [1.8.1.7]	0.853496129735054	0.122112986660812	0	0.0209723879076694	0.00341849569646429
GLUTCYSLIG-RXN|(expasy) Glutamate--cysteine ligase [6.3.2.2]	0.850588191280103	0.138684524151058	0	0.000625137441153057	0.0101021471276853
GLUTDECARBOX-RXN|(expasy) Glutamate decarboxylase [4.1.1.15]	0.830693488994554	0.00502806532068656	0.13265741965918	0.013551372112973	0.0180696539126059
GLUTDEHYD-RXN|(expasy) Glutamate dehydrogenase (NADP(+)) [1.4.1.4]	0.95664337342113	0.00140148501059432	0	0.0408296308282662	0.00112551074000942
GLUTKIN-RXN|(expasy) Glutamate 5-kinase [2.7.2.11]	0.799934386711407	0.000946451557839872	0	0.00592731102578741	0.193191850704966
GLUTRACE-RXN|(expasy) Glutamate racemase [5.1.1.3]	0.88013898038441	0.075849859382601	0	0.000993440974194431	0.0430177192587942
GLUTRNAREDUCT-RXN|(expasy) Glutamyl-tRNA reductase [1.2.1.70]	0.847591714317532	0.00385733008712628	0	0.0691316643485599	0.0794192912467814
GLUTSEMIALDEHYDROG-RXN|(expasy) Glutamate-5-semialdehyde dehydrogenase [1.2.1.41]	0.832070772140847	0.125154870765408	0	0.0131350800781386	0.0296392770156057
GLY3KIN-RXN|(expasy) Glycerate 3-kinase [2.7.1.31]	0.904165099823024	0.0761300964252181	0	0.0169053993317568	0.00279940442000136
GLYC3PDEHYDROG-RXN|(expasy) Glycerol-3-phosphate dehydrogenase [1.1.5.3]	0.866603364325432	0.0465220938869996	0	0.0833425345743432	0.00353200721322575
GLYC3PDEHYDROGBIOSYN-RXN|(expasy) Glycerol-3-phosphate dehydrogenase (NAD(P)(+)) [1.1.1.94]	0.900691388974996	0.0414286747832077	0	0.0576247138256333	0.000255222416162584
GLYCDEH-RXN|(expasy) Glycerol dehydrogenase [1.1.1.6]	0.875840908771923	0.0928842873677191	0	0.0178191554768542	0.0134556483835041
GLYCERATE-DEHYDROGENASE-RXN|(expasy) Glycerate dehydrogenase [1.1.1.29]	0.635550860829796	0.00179256885262707	0.360600829676096	0.000416631360569362	0.00163910928091159
GLYCEROL-DEHYDRATASE-RXN|(expasy) Glycerol dehydratase [4.2.1.30]	0.873986463227924	0.00338424653843447	0	0.0353831287845585	0.0872461614490827
GLYCEROL-KIN-RXN|(expasy) Glycerol kinase [2.7.1.30]	0.806605474775745	0.129824528675278	0	0.010411122624082	0.0531588739248954
GLYCINE--TRNA-LIGASE-RXN|(expasy) Glycine--tRNA ligase [6.1.1.14]	0.926001636111347	0.0384069666166761	0.0284206495085218	0.00212020875470366	0.00505053900875145
GLYCINE-AMIDINOTRANSFERASE-RXN|(expasy) Glycine amidinotransferase [2.1.4.1]	0.899154943576878	0.00022211488585	0	0.0998771387858692	0.000745802751403171
GLYCOGEN-BRANCH-RXN|(expasy) 1,4-alpha-glucan branching enzyme [2.4.1.18]	0.539412310648846	0.206616731193787	0.128129198769998	0.110493873849139	0.0153478855382293
GLYCOGENSYN-RXN|(expasy) Starch synthase [2.4.1.21]	0.856333066228616	0.0956730341617937	0	0.0286410086912362	0.0193528909183535
GLYCOLALDREDUCT-RXN|(expasy) Lactaldehyde reductase [1.1.1.77]	0.813061711394319	0.0164429161143713	0.143150167755941	0.00123445147690912	0.0261107532584598
GLYCOLATE-REDUCTASE-RXN|(expasy) Glyoxylate reductase [1.1.1.26]	0.798185430256559	0.0255787270050088	0.0088721167432007	0.166406769898622	0.000956956096608835
GLYCOPHOSPHORYL-RXN|(expasy) Glycogen phosphorylase [2.4.1.1]	0.859868638064278	0.0136364788333238	0.106034335405487	0.0138768691166721	0.00658367858023892
GLYCPDIESTER-RXN|(expasy) Glycerophosphodiester phosphodiesterase [3.1.4.46]	0.849259758332085	0.128161405200564	0	0.016990965245537	0.00558787122181386
GLYMALTOPHOSPHORYL-RXN|(expasy) Glycogen phosphorylase [2.4.1.1]	0.859868638064278	0.0136364788333238	0.106034335405487	0.0138768691166721	0.00658367858023892
GLYOHMETRANS-RXN|(expasy) Glycine hydroxymethyltransferase [2.1.2.1]	0.928934863815666	0.00428144253641823	0	0.0289044189194436	0.0378792747284717
GLYOXI-RXN|(expasy) Lactoylglutathione lyase [4.4.1.5]	0.965560711145873	0.0192458069958823	0	0.0122400642617754	0.0029534175964691
GLYRIBONUCSYN-RXN|(expasy) Phosphoribosylamine--glycine ligase [6.3.4.13]	0.734436641149658	0.011690200265112	0	0.105548806808154	0.148324351777076
GMP-REDUCT-RXN|(expasy) GMP reductase [1.7.1.7]	0.835119846463598	0.135600263327325	0	0.0219591783458481	0.00732071186322815
GMP-SYN-GLUT-RXN|(expasy) GMP synthase (glutamine-hydrolyzing) [6.3.5.2]	0.954216462626369	0.0123761039224833	0	0.0057433196277478	0.0276641138233999
GPH-RXN|(expasy) Phosphoglycolate phosphatase [3.1.3.18]	0.832517083944018	0.135837874127064	0	0.0207566825490312	0.0108883593798866
GPPSYN-RXN|(expasy) Dimethylallyltranstransferase [2.5.1.1]	0.932120275560435	0.0576886912010775	0	0.00683053131333955	0.00336050192514754
GSAAMINOTRANS-RXN|(expasy) Glutamate-1-semialdehyde 2,1-aminomutase [5.4.3.8]	0.894341081978899	0.00333034905227993	0	0.0457048837427233	0.0566236852260976
GSADENYLATION-RXN|(expasy) [Glutamine synthetase] adenylyltransferase [2.7.7.42]	0.54111196186824	0.00115733740652492	0.194852171889054	0.000700764058118628	0.262177764778062
GSDEADENYLATION-RXN|(expasy) [Glutamine synthetase]-adenylyl-L-tyrosine phosphorylase [2.7.7.89]	0.54111196186824	0.00115733740652492	0.194852171889054	0.000700764058118628	0.262177764778062
GTP-CYCLOHYDRO-I-RXN|(expasy) GTP cyclohydrolase I [3.5.4.16]	0.892679229961404	0.0198611159720122	0	0.0659837261613775	0.0214759279052065
GTP-CYCLOHYDRO-II-RXN|(expasy) GTP cyclohydrolase II [3.5.4.25]	0.704014872870868	0.133608540546467	0	0.146274199439327	0.0161023871433373
GTPPYPHOSKIN-RXN|(expasy) GTP diphosphokinase [2.7.6.5]	0.847014891858103	0.0685455149666533	0.0487270403081882	0.00705361832377055	0.0286589345432851
GUANINE-DEAMINASE-RXN|(expasy) Guanine deaminase [3.5.4.3]	0.50290455546063	0.0396254448879329	0.176032228228747	0.00743566175875421	0.274002109663936
GUANPRIBOSYLTRAN-RXN|(expasy) Hypoxanthine phosphoribosyltransferase [2.4.2.8]	0.830185862349441	0.163935409868136	0	0.000180805873649792	0.00569792190877389
GUANYL-KIN-RXN|(expasy) Guanylate kinase [2.7.4.8]	0.965500298117811	0.0100276854400535	0	0.0154603136028982	0.00901170283923725
H2NEOPTERINALDOL-RXN|(expasy) Dihydroneopterin aldolase [4.1.2.25]	0.838103194204505	0.0126488517567352	0	0.116523957407524	0.0327239966312357
H2PTERIDINEPYROPHOSPHOKIN-RXN|(expasy) 2-amino-4-hydroxy-6-hydroxymethyldihydropteridine diphosphokinase [2.7.6.3]	0.909660754600507	0.0497521466523748	0	0.0230276119803694	0.0175594867667486
H2PTEROATESYNTH-RXN|(expasy) Dihydropteroate synthase [2.5.1.15]	0.822436014767457	0.0327815341918584	0	0.0535620780206113	0.0912203730200739
HEMN-RXN|(expasy) Coproporphyrinogen dehydrogenase [1.3.98.3]	0.935703928327108	0.052708623174499	0	0.0111351138251643	0.000452334673228945
HIPPURATE-HYDROLASE-RXN|(expasy) Hippurate hydrolase [3.5.1.32]	0.860846044453182	0.125373415003898	0	0.00750600577584204	0.0062745347670785
HISTAMINOTRANS-RXN|(expasy) Histidinol-phosphate transaminase [2.6.1.9]	0.840682317782448	0.00460390676466032	0.114985943600909	0.0150368309454143	0.0246910009065682
HISTCYCLOHYD-RXN|(expasy) Phosphoribosyl-AMP cyclohydrolase [3.5.4.19]	0.813092872993941	0.0362352988236639	0.0857525834119462	0.0092178873319446	0.0557013574385045
HISTIDINE--TRNA-LIGASE-RXN|(expasy) Histidine--tRNA ligase [6.1.1.21]	0.947266061071212	0.00409356723818648	0	0.0475000503250159	0.00114032136558569
HISTIDINE-AMMONIA-LYASE-RXN|(expasy) Histidine ammonia-lyase [4.3.1.3]	0.800809710275252	0.0739064630466123	0	0.124743641413194	0.000540185264942428
HISTIDPHOS-RXN|(expasy) Histidinol-phosphatase [3.1.3.15]	0.767412166555739	0.0909595563573788	0.0962187805447358	0.0450613395369214	0.000348157005224556
HISTPRATPHYD-RXN|(expasy) Phosphoribosyl-ATP diphosphatase [3.6.1.31]	0.657896498968691	0.153939086459962	0.039039359048964	0.00573649062068169	0.143388564901701
HOLO-ACP-SYNTH-RXN|(expasy) Holo-[acyl-carrier-protein] synthase [2.7.8.7]	0.862285029934043	0.125735703964343	0	0.00716705513890757	0.00481221096270666
HOMOCYSMET-RXN|(expasy) 5-methyltetrahydropteroyltriglutamate--homocysteine S-methyltransferase [2.1.1.14]	0.887713594224518	0.0928728167697148	0	0.0138863771731262	0.00552721183264096
HOMOCYSMETB12-RXN|(expasy) Methionine synthase [2.1.1.13]	0.848729167001677	0.0437378747855907	0	0.106317148285937	0.00121580992679556
HOMOCYSTEINE-S-METHYLTRANSFERASE-RXN|(expasy) Homocysteine S-methyltransferase [2.1.1.10]	0.944863117723654	0.0297922716325782	0	0.0226216468512098	0.00272296379255839
HOMOSERDEAM-RXN|(expasy) Cystathionine gamma-lyase [4.4.1.1]	0.891879808328041	0.0790248071085573	0	0.0178229808622916	0.01127240370111
HOMOSERDEHYDROG-RXN|(expasy) Homoserine dehydrogenase [1.1.1.3]	0.855048132183656	0.0656874780860415	0	0.039594715576972	0.0396696741533306
HOMOSERINE-O-ACETYLTRANSFERASE-RXN|(expasy) Homoserine O-acetyltransferase [2.3.1.31]	0.869998001600692	0.0274734068940089	0.0487630356787396	0.0064242415799077	0.0473413142466524
HOMOSERKIN-RXN|(expasy) Homoserine kinase [2.7.1.39]	0.753219566347394	0.111872865392127	0.0872838273281381	0.00723065938114525	0.0403930815511953
HOMSUCTRAN-RXN|(expasy) Homoserine O-succinyltransferase [2.3.1.46]	0.927461753896626	0.0122298027039311	0	6.89033456228986e-06	0.0603015530648802
HYDROG-RXN|(expasy) Ferredoxin hydrogenase [1.12.7.2]	0.710486762889221	0.0453577188214405	0.208140732994395	0.0222328016560295	0.0137819836389136
HYDROGEN-DEHYDROGENASE-RXN|(expasy) Hydrogen dehydrogenase [1.12.1.2]	0.920926726551604	0.0455553148359259	0	0.0318792461904904	0.00163871242197963
HYDROXYLAMINE-REDUCTASE-RXN|(expasy) Hydroxylamine reductase [1.7.99.1]	0.620312641103258	0.136564480895116	0.150030092740215	0.0347614460448707	0.0583313392165409
HYDROXYMETHYLGLUTARYL-COA-LYASE-RXN|(expasy) Hydroxymethylglutaryl-CoA lyase [4.1.3.4]	0.847533007987032	0.0484755428647064	0	0.0136634261212452	0.0903280230270164
HYDROXYMETHYLGLUTARYL-COA-REDUCTASE-RXN|(expasy) Hydroxymethylglutaryl-CoA reductase [1.1.1.88]	0.858688543627762	0.124342332765101	0	0.0103190877365089	0.00665003587062773
HYDROXYMETHYLGLUTARYL-COA-SYNTHASE-RXN|(expasy) Hydroxymethylglutaryl-CoA synthase [2.3.3.10]	0.899709216836761	0.0930405993270646	0	0.00549034117456904	0.00175984266160534
HYPOXANPRIBOSYLTRAN-RXN|(expasy) Hypoxanthine phosphoribosyltransferase [2.4.2.8]	0.830185862349441	0.163935409868136	0	0.000180805873649792	0.00569792190877389
IGPSYN-RXN|(expasy) Indole-3-glycerol-phosphate synthase [4.1.1.48]	0.846796452436842	0.000351457708293399	0	0.116646736880079	0.0362053529747851
IMIDAZOLONEPROPIONASE-RXN|(expasy) Imidazolonepropionase [3.5.2.7]	0.803826759155227	0.0680720548826807	0	0.128040602727831	6.05832342616056e-05
IMIDPHOSDEHYD-RXN|(expasy) Imidazoleglycerol-phosphate dehydratase [4.2.1.19]	0.821232360636273	0.021224989425297	0.104565394593401	0.0295226667469499	0.0234545885980785
IMP-DEHYDROG-RXN|(expasy) IMP dehydrogenase [1.1.1.205]	0.794390166233458	0.0276463873086964	0	0.150197331577923	0.0277661148799228
IMPCYCLOHYDROLASE-RXN|(expasy) IMP cyclohydrolase [3.5.4.10]	0.858133617161517	0.0146596951672528	0.0480757515424959	0.0780527442674578	0.00107819186127648
INOPHOSPHOR-RXN|(expasy) Purine-nucleoside phosphorylase [2.4.2.1]	0.693552100010094	0.00186686322500772	0	0.0251779970034385	0.27940303976146
INORGPYROPHOSPHAT-RXN|(expasy) Inorganic diphosphatase [3.6.1.1]	0.786165537172316	0.176415905493901	0	0.0345544644864187	0.00286409284736468
IPPISOM-RXN|(expasy) Isopentenyl-diphosphate Delta-isomerase [5.3.3.2]	0.855942878874809	0.12770526863298	0	0.0122821239308901	0.0040697285613212
ISOCHORSYN-RXN|(expasy) Isochorismate synthase [5.4.4.2]	0.929041319929987	0.0523165385432964	0	0.000647269359214403	0.0179948721675025
ISOCITDEH-RXN|(expasy) Isocitrate dehydrogenase (NADP(+)) [1.1.1.42]	0.892322211072641	0.0079405868415669	0.0799915731369144	0.0137024242842833	0.00604320466459409
ISOLEUCINE--TRNA-LIGASE-RXN|(expasy) Isoleucine--tRNA ligase [6.1.1.5]	0.863468516950844	0.117310031426586	0	0.00351556093278129	0.0157058906897884
ISPH2-RXN|(expasy) 4-hydroxy-3-methylbut-2-enyl diphosphate reductase [1.17.7.4]	0.731773949782863	0.141991737747208	0	0.124740637613765	0.00149367485616392
KANAMYCIN-KINASE-RXN|(expasy) Kanamycin kinase [2.7.1.95]	0.863232243713416	0.114006477709475	0	0.019286902086	0.00347437649110859
KDO-8PPHOSPHAT-RXN|(expasy) 3-deoxy-manno-octulosonate-8-phosphatase [3.1.3.45]	0.893785454046575	0.0224728784344451	0	0.0762380606316288	0.00750360688735125
KDO-8PSYNTH-RXN|(expasy) 3-deoxy-8-phosphooctulonate synthase [2.5.1.55]	0.916930206548333	0.0367331089665201	0	0.0458273030173875	0.000509381467758948
KDOTRANS-RXN|(expasy) Lipid IV(A) 3-deoxy-D-manno-octulosonic acid transferase [2.4.99.12]	0.937830720418438	0.0207306446245756	0	0.0293302745326921	0.0121083604242945
KDPGALDOL-RXN|(expasy) AMBIGUOUS [4.1.2.14; 4.1.2.55]	0.806491630895366	0.0651261108067956	0	0.127674087385617	0.000708170912221548
KDUD-RXN|(expasy) 2-deoxy-D-gluconate 3-dehydrogenase [1.1.1.125]	0.355985259886662	0.178532863864616	0.450007422474433	0.00516733541324511	0.0103071183610443
KETOACYLCOATHIOL-RXN|(expasy) Acetyl-CoA C-acyltransferase [2.3.1.16]	0.907682439285369	0.0764392515557386	0	0.00590102260046193	0.00997728655843098
KETOISOCAPROATE-RXN|(metacyc) 4-methyl-2-oxopentanoate dehydrogenase (lipoamide) [1.2.4.4]	0.912825437731697	0.0294451877829374	0	0.0329649491432097	0.0247644253421556
KETOLACTOSE-RXN|(expasy) Beta-galactosidase [3.2.1.23]	0.940675480692012	0.0123885965307776	0	0.012608329315331	0.034327593461879
L-ASPARTATE-OXID-RXN|(expasy) L-aspartate oxidase [1.4.3.16]	0.831142932243715	0.0818117232803429	0.0511729843195649	0.0350266372420449	0.000845722914332109
L-FUCONATE-HYDRATASE-RXN|(expasy) L-fuconate dehydratase [4.2.1.68]	0.599380919718199	0.264630436513418	0.0436635906206321	0.0129132841077016	0.0794117690400494
L-GLN-FRUCT-6-P-AMINOTRANS-RXN|(expasy) Glutamine--fructose-6-phosphate transaminase (isomerizing) [2.6.1.16]	0.870241749375441	0.0545979668444899	0	0.0101347435664234	0.0650255402136461
L-IDITOL-2-DEHYDROGENASE-RXN|(expasy) L-iditol 2-dehydrogenase [1.1.1.14]	0.781276688544048	0.0544056629000009	0.136553153041824	0.0276928050175833	7.16904965439894e-05
L-LACTATE-DEHYDROGENASE-CYTOCHROME-RXN|(expasy) L-lactate dehydrogenase (cytochrome) [1.1.2.3]	0.892870248844091	0.0571427974670741	0.0462963454137971	0.00165041329710906	0.00204019497792858
L-LACTATE-DEHYDROGENASE-RXN|(expasy) L-lactate dehydrogenase [1.1.1.27]	0.810117667886774	0.145039327402469	0	0.0297405709452393	0.0151024337655175
LACTALDREDUCT-RXN|(expasy) Lactaldehyde reductase [1.1.1.77]	0.813061711394319	0.0164429161143713	0.143150167755941	0.00123445147690912	0.0261107532584598
LACTOSE-6-PHOSPHATE-ISOMERASE-RXN|(expasy) Galactose-6-phosphate isomerase [5.3.1.26]	0.829847666792371	0.148484108973077	0	0.0199457593614721	0.00172246487307981
LACTOSE6P-HYDROXY-RXN|(metacyc) 6-phospho-lactosidase [3.2.1.85]	0.851540899199259	0.129147042579892	0	0.0159877638516138	0.00332429436923476
LEUCINE--TRNA-LIGASE-RXN|(expasy) Leucine--tRNA ligase [6.1.1.4]	0.905675329377632	1.65086406541918e-05	0	0.0424945020041347	0.0518136599775796
LEUCYLTRANSFERASE-RXN|(expasy) Lysine/arginine leucyltransferase [2.3.2.6]	0.790734113349549	0.0336243689777446	0.158528242082488	0.0157208887100292	0.00139238688018858
LINOLENOYL-RXN|(expasy) Long-chain-fatty-acid--CoA ligase [6.2.1.3]	0.936390927681479	0.00759269613503941	0	0.0472913915115202	0.0087249846719616
LIPIDADISACCHARIDESYNTH-RXN|(expasy) Lipid-A-disaccharide synthase [2.4.1.182]	0.867993449032331	0.0516504036085632	0	0.0786995335128607	0.00165661384624547
LIPIDXSYNTHESIS-RXN|(expasy) UDP-2,3-diacylglucosamine diphosphatase [3.6.1.54]	0.828262259542605	0.0513804712894954	0.0451206933780999	0.00775756785485664	0.0674790079349435
LTARTDEHYDRA-RXN|(expasy) L(+)-tartrate dehydratase [4.2.1.32]	0.985785073131616	0.00638728056309032	0	0.00653144591554581	0.00129620038974825
LUMAZINESYN-RXN|(expasy) 6,7-dimethyl-8-ribityllumazine synthase [2.5.1.78]	0.73731744547615	0.0103990430306856	0	0.144296508949485	0.107987002543679
LXULRU5P-RXN|(expasy) L-ribulose-5-phosphate 3-epimerase [5.1.3.22]	0.51401520876578	0.000480178769136878	0.484018921430728	0.000269211172889913	0.00121647986146517
LYSDECARBOX-RXN|(expasy) Lysine decarboxylase [4.1.1.18]	0.431078925146527	1.2579732725033e-05	0.444097605022848	0.123258603155816	0.00155228694208349
LYSINE--TRNA-LIGASE-RXN|(expasy) Lysine--tRNA ligase [6.1.1.6]	0.882510364119872	0.00228238689670109	0.0511221397907188	0.0223499017656291	0.0417352074270789
LYSINE-23-AMINOMUTASE-RXN|(expasy) Lysine 2,3-aminomutase [5.4.3.2]	0.546648314655045	0.0455180608249818	0.305860127173969	0.101037405712348	0.00093609163365648
LYSYLTRANSFERASE-RXN|(expasy) Lysyltransferase [2.3.2.3]	0.765285762443811	0.159544487757483	0	0.0400398887695378	0.0351298610291679
LYXK-RXN|(expasy) L-xylulokinase [2.7.1.53]	0.78968420416899	0.131960433849273	0.0562727326373732	0.0158234883417	0.0062591410026641
MALATE-DEH-RXN|(expasy) Malate dehydrogenase [1.1.1.37]	0.868023040203685	0.0581032227308282	0	0.062069955603056	0.0118037814624305
MALATE-DEHYDROGENASE-ACCEPTOR-RXN|(expasy) Malate dehydrogenase (quinone) [1.1.5.4]	0.830330382324169	0.0581515333269757	0.108603869051161	0.00186572616213771	0.0010484891355567
MALIC-NADP-RXN|(expasy) Malate dehydrogenase (oxaloacetate-decarboxylating) (NADP(+)) [1.1.1.40]	0.72962570872016	0.0231677922745741	0.0809496456953953	0.127487323838129	0.0387695294717425
MALONYL-COA-ACP-TRANSACYL-RXN|(expasy) [Acyl-carrier-protein] S-malonyltransferase [2.3.1.39]	0.591130681808481	0.253484115612996	0	0.149684564352457	0.00570063822606553
MALTACETYLTRAN-RXN|(expasy) Maltose O-acetyltransferase [2.3.1.79]	0.896856605227002	0.0840010207417009	0	0.0148355993745087	0.00430677465678861
MALTODEXGLUCOSID-RXN|(expasy) Alpha-glucosidase [3.2.1.20]	0.838622133728478	0.127874247106606	0	0.029633076250336	0.00387054291458004
MALTOSE-6-PHOSPHATE-GLUCOSIDASE-RXN|(expasy) Maltose-6-phosphate glucosidase [3.2.1.122]	0.911955470504653	0.0444868645640465	0	2.56256662526633e-05	0.0435320392650481
MALTOSE-PHOSPHORYLASE-RXN|(expasy) Maltose phosphorylase [2.4.1.8]	0.950203328508395	0.0103768229817649	0	0.0358588115097566	0.00356103700008314
MANNITOL-2-DEHYDROGENASE-RXN|(expasy) Mannitol 2-dehydrogenase [1.1.1.67]	0.698501311247234	0.10175175195086	0	0.0385069920499528	0.161239944751953
MANNONDEHYDRAT-RXN|(expasy) Mannonate dehydratase [4.2.1.8]	0.754364820074069	0.000458442252235571	0	0.239016313173611	0.00616042450008449
MANNONOXIDOREDUCT-RXN|(expasy) Fructuronate reductase [1.1.1.57]	0.579760985903509	0.0867313418383705	0.261353262630917	0.0717935178166793	0.00036089181052461
MANNPDEHYDROG-RXN|(expasy) Mannitol-1-phosphate 5-dehydrogenase [1.1.1.17]	0.949925929585672	0.0425767925299595	0	0.00553280752194723	0.00196447036242168
MANNPGUANYLTRANGDP-RXN|(expasy) Mannose-1-phosphate guanylyltransferase (GDP) [2.7.7.22]	0.945596874877823	0.0004454979575718	0	0.039075058490533	0.0148825686740725
