Residuals	number_of_pups_scaled	weight_grams_scaled	genotype	lipocalin2_pg_ml_scaled
K02120|V|A-type H+|Na+-transporting ATPase subunit D	0.845989576349126	0.000629473714480221	0.075152253610689	0	0.0782286963257052
K02121|V|A-type H+|Na+-transporting ATPase subunit E	0.85486617318866	0.00283406943031145	0.0797274603421903	0	0.0625722970388387
K02122|V|A-type H+|Na+-transporting ATPase subunit F	0.854346670883108	3.79722365936512e-06	0.0889404136065288	0	0.056709118286704
K02123|V|A-type H+|Na+-transporting ATPase subunit I	0.862109753183406	0.00137781795945136	0.081193048573238	0	0.0553193802839051
K02124|V|A-type H+|Na+-transporting ATPase subunit K	0.85425287716915	0.000195633098854306	0.083510161436353	0	0.0620413282956432
K02125|F-type H+-transporting ATPase subunit 8	0.891420189225579	0.0269239170413544	0.00147422333141914	0	0.0801816704016472
K02160|acetyl-CoA carboxylase biotin carboxyl carrier protein	0.819426041156113	0.0233443453083666	0.109428835310838	0	0.0478007782246831
K02169|malonyl-CoA O-methyltransferase [EC.2.1.1.197]	0.734349354843233	0.0298931623356187	0.000101421475429095	0.175205340477124	0.0604507208685947
K02203|phosphoserine | homoserine phosphotransferase [EC.3.1.3.3 2.7.1.39]	0.906761918626665	0.0416793053168121	0.0231580778378831	0	0.0284006982186401
K02217|ferritin 1	0.840260544926426	0.00060411618842495	0.0126909157510532	0.144950287375908	0.00149413575818815
K02232|adenosylcobyric acid synthase [EC.6.3.5.10]	0.977450388479897	0.00606774092631205	0.00150342487530661	1.32290280869933e-17	0.0149784457184842
K02236|leader peptidase (prepilin peptidase) | N-methyltransferase	0.855058664366608	0.124784647341407	0.0188195997079985	0	0.00133708858398646
K02237|competence protein ComEA	0.897326505604715	0.0776108848757885	0.025025806499423	0	3.68030200739659e-05
K02238|competence protein ComEC	0.897350586291621	0.0207773844949188	0.0675717380597271	0	0.0143002911537335
K02240|competence protein ComFA	0.84577108216733	0.133509980722285	0.0189902199177252	0	0.00172871719266023
K02242|competence protein ComFC	0.853371239867893	0.000774918296131027	0.0886555545432959	0	0.0571982872926799
K02244|competence protein ComGB	0.827890397535542	0.141727896760246	0.026716813752694	0	0.00366489195151761
K02246|competence protein ComGD	0.862422864492912	0.115094540529309	0.0211940285087859	0	0.00128856646899327
K02248|competence protein ComGF	0.829096777941295	0.143668401996449	0.0250580371761842	0	0.00217678288607235
K02261|cytochrome c oxidase subunit 2	0.826909785374177	0.000954487323322607	0.00321329694645488	0	0.168922430356045
K02262|cytochrome c oxidase subunit 3	0.783656829099585	0.00661145540828184	1.88881481661077e-05	0	0.209712827343967
K02279|pilus assembly protein CpaB	0.881959615888142	0.0141609341556215	0.0318067759665361	0	0.0720726739897009
K02283|pilus assembly protein CpaF	0.928004894161629	0.0411109825661809	0.0213613799230689	0	0.00952274334912089
K02313|chromosomal replication initiator protein	0.88846226090114	0.0873285767825409	0.0224306610670295	0	0.00177850124928922
K02314|replicative DNA helicase [EC.3.6.4.12]	0.903446381983963	0.0135272840435732	0.0333840812442624	0	0.0496422527282018
K02315|DNA replication protein DnaC	0.835628425738117	4.03667400139193e-05	0.105983096300838	0	0.0583481112210307
K02316|DNA primase [EC.2.7.7.-]	0.971956921333028	0.0149551641765874	0.00554047780495349	0	0.00754743668543129
K02334|DNA polymerase bacteriophage-type	0.858195868825926	0.120707279220506	0.0199193269104817	0	0.00117752504308695
K02335|DNA polymerase I [EC.2.7.7.7]	0.988565338258423	0.0047276374265103	0.00165247415028714	0	0.00505455016477954
K02337|DNA polymerase III subunit alpha [EC.2.7.7.7]	0.895675764272599	0.0234285118963898	0.0163638576857042	0	0.0645318661453073
K02338|DNA polymerase III subunit beta [EC.2.7.7.7]	0.864573562782174	0.00347541887533371	0.0707785920047778	0	0.0611724263377142
K02340|DNA polymerase III subunit delta [EC.2.7.7.7]	0.922241689166846	0.0707942760626972	0.00126115896644841	0	0.00570287580400807
K02341|DNA polymerase III subunit delta [EC.2.7.7.7]	0.838848852344782	0.000607203364014991	0.11281196455434	0	0.0477319797368638
K02342|DNA polymerase III subunit epsilon [EC.2.7.7.7]	0.653034126392171	0.109185822080581	4.30023828821379e-05	0.201906634279386	0.0358304148649793
K02343|DNA polymerase III subunit gamma|tau [EC.2.7.7.7]	0.9550949140897	0.0292895242045773	0.0155803801167896	0	3.51815889327107e-05
K02346|DNA polymerase IV	0.855419142954664	0.124250693111198	0.0188515643120252	0	0.0014785996221128
K02348|ElaA protein	0.832440782953785	0.0002972873814323	0.0975452448978679	0	0.0697166847669147
K02355|elongation factor EF-G	0.957395694871356	0.038080343826364	0.00403543598818976	0	0.000488525314090223
K02356|elongation factor EF-P	0.84429807877576	0.123090344457256	0.0280192868644701	0	0.00459228990251313
K02357|elongation factor EF-Ts	0.916738115787046	0.0649968866337215	0.0175557446207336	0	0.000709252958498666
K02358|elongation factor EF-Tu	0.947853639272382	0.0436227875500095	0.00181840407934337	0	0.00670516909826568
K02371|enoyl-[acyl-carrier protein] reductase II [EC.1.3.1.9]	0.907189242154055	0.0433810810576542	0.0492486242272566	0	0.000181052561034725
K02372|3-hydroxyacyl-[acyl-carrier-protein] dehydratase [EC.4.2.1.59]	0.946631280264616	1.30218247459146e-05	0.048864190170992	0	0.00449150773964656
K02377|GDP-L-fucose synthase [EC.1.1.1.271]	0.55996601000962	0.0643551652483194	0.0223075524091029	0.353213438952147	0.000157833380810145
K02379|FdhD protein	0.826111945072266	0.119692170122376	0.00160328863442124	0.0440362346463353	0.00855636152460176
K02386|flagella basal body P-ring formation protein FlgA	0.842108045187691	0.0552985442374632	0.0100855982832531	0.0922916615671142	0.000216150724478172
K02387|flagellar basal-body rod protein FlgB	0.856599362003497	0.000253404305305248	0.0661037005955012	0	0.077043533095697
K02389|flagellar basal-body rod modification protein FlgD	0.842449217504645	6.7159598435678e-05	0.0967369922897061	0	0.0607466306072137
K02392|flagellar basal-body rod protein FlgG	0.853438377061318	0.000540773855748476	0.0834780911807934	0	0.0625427579021403
K02393|flagellar L-ring protein precursor FlgH	0.93821236204706	0.0485944896111839	0.0039994447809227	0.00866661262094619	0.000527090939887023
K02394|flagellar P-ring protein precursor FlgI	0.749942814455732	0.0484601653006338	0.000482758231318736	0.189903570587555	0.0112106914247599
K02396|flagellar hook-associated protein 1 FlgK	0.851233058469506	1.28944984085964e-05	0.096698078606284	0	0.0520559684258011
K02397|flagellar hook-associated protein 3 FlgL	0.807337885455269	0.033555862830796	0.000421657355681469	0.120618466423362	0.038066127934892
K02404|flagellar biosynthesis protein FlhF	0.775583865611926	0.0584117359586768	2.29262709535983e-06	0.165091416709667	0.000910689092634629
K02405|RNA polymerase sigma factor for flagellar operon FliA	0.86572028679944	0.00256423008241297	0.0881812325821008	0	0.0435342505360463
K02406|flagellin	0.893356983427831	0.00976055646510225	0.0580324962287376	0	0.0388499638783291
K02407|flagellar hook-associated protein 2	0.874897458363673	0.00437979822396873	0.065908034805051	0	0.0548147086073075
K02408|flagellar hook-basal body complex protein FliE	0.864964354347562	0.0191457578997851	0.086413400045772	0	0.029476487706881
K02409|flagellar M-ring protein FliF	0.859700788833841	0.000205454267326527	0.0917639847224878	0	0.0483297721763445
K02410|flagellar motor switch protein FliG	0.891360753182141	0.0950270341555101	0.00543053481323434	0.00786110064577147	0.000320577203343535
K02411|flagellar assembly protein FliH	0.862100425199906	0.0233565695624593	0.0326759732478348	0	0.0818670319897995
K02412|flagellum-specific ATP synthase [EC.3.6.3.14]	0.744896567108298	0.0254551434406845	0.00526270525839349	0.224254273165579	0.000131311027044244
K02414|flagellar hook-length control protein FliK	0.837359732516717	7.48020637108888e-05	0.0924290799089049	0	0.0701363855106677
K02415|flagellar FliL protein	0.867682170546863	0.0378471007307339	0.0577781544126864	0	0.0366925743097166
K02416|flagellar motor switch protein FliM	0.839596929854616	0.00134166895528652	0.113374202891289	0	0.0456871982988081
K02417|flagellar motor switch protein FliN|FliY	0.908176906198194	0.0182296069966899	0.0193629417081464	0	0.05423054509697
K02418|flagellar protein FliO|FliZ	0.867881203759739	0.00293819510652744	0.088285725967437	0	0.0408948751662965
K02419|flagellar biosynthetic protein FliP	0.841546687177678	0.00030300397301579	0.09746836903134	0	0.0606819398179661
K02420|flagellar biosynthetic protein FliQ	0.786206426507828	0.139032875290116	0.0727912640273129	0	0.00196943417474276
K02421|flagellar biosynthetic protein FliR	0.879159386328252	0.0670547887742657	0.0154271699325474	0.0113142541437499	0.0270444008211855
K02422|flagellar protein FliS	0.853397437733363	0.000653272385420721	0.0722397067951538	0	0.0737095830860625
K02426|cysteine desulfuration protein SufE	0.793743278880497	0.000884224197582357	0.186431541582181	0	0.0189409553397395
K02428|XTP|dITP diphosphohydrolase [EC.3.6.1.66]	0.867310681896298	0.0836478892253529	0.0481898228330353	0	0.00085160604531361
K02429|MFS transporter, FHS family, L-fucose permease	0.9133788062864	0.0266326667735563	0.0344982730136783	0	0.0254902539263652
K02433|aspartyl-tRNA(Asn)|glutamyl-tRNA(Gln) amidotransferase subunit A [EC.6.3.5.6 6.3.5.7]	0.92951030322098	0.0680408306120092	0.000365515803018513	0	0.00208335036399209
K02434|aspartyl-tRNA(Asn)|glutamyl-tRNA(Gln) amidotransferase subunit B [EC.6.3.5.6 6.3.5.7]	0.869882014386851	0.118794268985097	0.00859903359828489	0	0.0027246830297664
K02435|aspartyl-tRNA(Asn)|glutamyl-tRNA(Gln) amidotransferase subunit C [EC.6.3.5.6 6.3.5.7]	0.789643242182714	0.177010184799096	0.0252081051624582	0	0.00813846785573188
K02437|glycine cleavage system H protein	0.927637908764137	0.059222909240598	3.69578788506426e-05	0	0.0131022241164145
K02445|MFS transporter, OPA family, glycerol-3-phosphate transporter	0.75897300332635	0.020047707272521	0.0159032338622746	0	0.205076055538854
K02454|general secretion pathway protein E	0.802658421494274	0.0591661470591945	0.000898907923150767	0.114486806030023	0.0227897174933573
K02455|general secretion pathway protein F	0.721110102616156	0.0249709876853775	0.00106470811359987	0.224965002292156	0.0278891992927107
K02456|general secretion pathway protein G	0.864715929987559	0.082557809053325	0.0139677834887383	0	0.0387584774703781
K02469|DNA gyrase subunit A	0.836562695370426	0.0061404834183423	0.0447028412932037	0	0.112593979918028
K02470|DNA gyrase subunit B	0.929430621665883	0.000121209651802145	0.058846162185722	0	0.0116020064965928
K02472|UDP-N-acetyl-D-mannosaminuronic acid dehydrogenase [EC.1.1.1.336]	0.973783811708239	0.00613533398170827	0.0193553024387951	0	0.000725551871257944
K02474|UDP-N-acetyl-D-galactosamine dehydrogenase [EC.1.1.1.-]	0.949163092061173	0.0333170449896376	0.00699628078461213	0	0.0105235821645775
K02481|two-component system, NtrC family, response regulator	0.808096606655826	0.106307802309	0.000951520236242249	0.0545758545923077	0.030068216206624
K02483|two-component system, OmpR family, response regulator	0.938014915133983	0.0241153808581224	0.000419427648321994	0.0211513452904839	0.0162989310690888
K02484|two-component system, OmpR family, sensor kinase	0.847476913684216	0.0464448777531388	0.00156141689961398	0.101304245512511	0.00321254615052035
K02492|glutamyl-tRNA reductase [EC.1.2.1.70]	0.913335710266477	0.0621221090447155	0.0148533147221426	0	0.0096888659666646
K02495|oxygen-independent coproporphyrinogen III oxidase [EC.1.3.99.22]	0.877205377721915	0.0562649373914417	0.00818691341165269	0	0.0583427714749902
K02500|cyclase [EC.4.1.3.-]	0.83722590308197	0.161068178118786	0.000188713995470186	0.00124940561418899	0.000267799189584604
K02501|glutamine amidotransferase [EC.2.4.2.-]	0.893876954937024	0.099492000260363	0.00581894622493031	0	0.000812098577682702
K02503|Hit-like protein involved in cell-cycle regulation	0.897454931337908	0.0268739792923958	0.033145033238332	0	0.042526056131364
K02517|Kdo2-lipid IVA lauroyltransferase [EC.2.3.1.241]	0.736390888263155	0.0993625399886949	0.0527216312537743	0.104095961959674	0.00742897853470249
K02518|translation initiation factor IF-1	0.915880908642171	0.0161168678699288	0.00645582623802524	0.0443254662893707	0.0172209309605042
K02519|translation initiation factor IF-2	0.894732577331193	0.0757166903646494	0.0243845834575804	0	0.00516614884657726
K02520|translation initiation factor IF-3	0.868807324429235	0.0846463795497202	0.0463692507086307	0	0.000177045312414342
K02523|octaprenyl-diphosphate synthase [EC.2.5.1.90]	0.955977341096902	0.0354630070859167	0.000731034759327103	0	0.0078286170578546
K02527|3-deoxy-D-manno-octulosonic-acid transferase [EC.2.4.99.12 2.4.99.13 2.4.99.14 2.4.99.15]	0.867086889302927	0.0839200354390244	0.00684565433194427	0.0374409363407021	0.00470648458540181
K02528|dimethyladenosine transferase	0.878481399344646	0.0890364906505325	0.0316341154809447	0	0.000847994523876943
K02529|LacI family transcriptional regulator	0.840015428327682	0.130070876617998	0.0251397783975171	0	0.00477391665680255
K02535|UDP-3-O-[3-hydroxymyristoyl] N-acetylglucosamine deacetylase [EC.3.5.1.108]	0.956045814822786	0.0174077018020066	0.00270718038357248	0.0182177071097203	0.00562159588191457
K02536|UDP-3-O-[3-hydroxymyristoyl] glucosamine N-acyltransferase [EC.2.3.1.191]	0.924485821517006	0.0364901590933335	0.0389049189954483	0	0.000119100394212396
K02548|1,4-dihydroxy-2-naphthoate octaprenyltransferase [EC.2.5.1.74 2.5.1.-]	0.649891210005918	0.0221727137666049	0.241984063841851	0	0.0859520123856265
K02556|chemotaxis protein MotA	0.934332556065778	0.0555514406023454	0.000217208637473987	0	0.00989879469440254
K02557|chemotaxis protein MotB	0.846648567632162	0.00175438609312827	0.0885136320989226	0	0.0630834141757876
K02563|UDP-N-acetylglucosamine--N-acetylmuramyl-(pentapeptide) pyrophosphoryl-undecaprenol N-acetylglucosamine transferase [EC.2.4.1.227]	0.914995590546259	0.0602986594935159	0.024577775861756	0	0.000127974098468969
K02564|glucosamine-6-phosphate deaminase [EC.3.5.99.6]	0.852751200650178	0.113039839980526	0.0265992457121966	0	0.0076097136570996
K02567|periplasmic nitrate reductase NapA [EC.1.7.99.4]	0.814663113418967	0.06515130087288	0.00190693197785428	0.116567907778616	0.00171074595168254
K02568|cytochrome c-type protein NapB	0.590587611046517	0.00274112171348494	0.00258154374930575	0.32333003399843	0.0807596894922621
K02570|periplasmic nitrate reductase NapD	0.916590904650135	0.0659101343074984	0.0171565800137541	0	0.000342381028612683
K02573|ferredoxin-type protein NapG	0.762631226888191	0.0283700455325673	0.00380878647413811	0.181717321712662	0.0234726193924415
K02600|N utilization substance protein A	0.971304626455105	0.00679039085090538	0.0121845547550963	0	0.00972042793889342
K02601|transcriptional antiterminator NusG	0.960467688442402	0.0171908451861315	0.00598639388870642	0	0.0163550724827597
K02621|topoisomerase IV subunit A	0.862549241763643	0.00594541235917673	0.109523651862329	0	0.0219816940148522
K02622|topoisomerase IV subunit B	0.892017341705891	0.0284296838269895	0.0314090881101143	0	0.0481438863570053
K02647|carbohydrate diacid regulator	0.736225102163961	1.82584270913377e-05	0.000415714884838354	0.249078318795923	0.0142626057281861
K02653|type IV pilus assembly protein PilC	0.849390292080198	0.000238708265134685	0.0937050539299338	0	0.0566659457247337
K02654|leader peptidase (prepilin peptidase) | N-methyltransferase	0.833895422018333	0.00397423550622102	0.0929675897892244	0	0.0691627526862219
K02669|twitching motility protein PilT	0.829922174795038	0.00185724617160253	0.106441143741529	0	0.0617794352918306
K02687|ribosomal protein L11 methyltransferase	0.944469233019382	0.0344407378775602	0.015691881903818	0	0.00539814719924008
K02755|PTS system, beta-glucoside-specific IIA component [EC.2.7.1.-]	0.864581589368617	0.00174790746720859	0.0484611019891988	0	0.0852094011749758
K02756|PTS system, beta-glucoside-specific IIB component [EC.2.7.1.-]	0.864581589368617	0.00174790746720859	0.0484611019891988	0	0.0852094011749758
K02757|PTS system, beta-glucoside-specific IIC component	0.864581589368617	0.00174790746720859	0.0484611019891988	0	0.0852094011749758
K02760|PTS system, cellobiose-specific IIB component [EC.2.7.1.196 2.7.1.205]	0.869699723008375	0.113215615953681	0.0132794071697582	0	0.00380525386818543
K02761|PTS system, cellobiose-specific IIC component	0.841482190259364	0.121062469877388	0.0367048025360504	0	0.000750537327198139
K02768|PTS system, fructose-specific IIA component [EC.2.7.1.202]	0.845160016166663	0.000143004709151134	0.095488636815252	0	0.0592083423089342
K02769|PTS system, fructose-specific IIB component [EC.2.7.1.202]	0.848944736566099	7.4688454070269e-07	0.0963280811132414	0	0.0547264354361187
K02770|PTS system, fructose-specific IIC component	0.845160016166663	0.000143004709151134	0.095488636815252	0	0.0592083423089342
K02773|PTS system, galactitol-specific IIA component [EC.2.7.1.200]	0.82469596437176	0.134517546628034	0.0362774147872793	0	0.00450907421292688
K02774|PTS system, galactitol-specific IIB component [EC.2.7.1.200]	0.841606781472394	0.143131936381272	0.013444785944112	0	0.00181649620222171
K02793|PTS system, mannose-specific IIA component [EC.2.7.1.191]	0.86755570921645	0.102367509355901	0.0291940685237715	0	0.000882712903877202
