Residuals	timepoint	number_of_pups_scaled	genotype	lipocalin2_pg_ml_scaled
GO:0006865|[BP] amino acid transport	0.621242739234918	0.329354122943859	0.0343907569804483	0.0140562371027183	0.000956143738055993
GO:0006878|[BP] cellular copper ion homeostasis	0.671741698401255	0.283092144749252	0.00374479016443018	0.0236712612962716	0.0177501053887916
GO:0006879|[BP] cellular iron ion homeostasis	0.707798098835944	0.286390788068908	0.00574693198476187	2.82939880827923e-10	6.41808274466649e-05
GO:0006885|[BP] regulation of pH	0.56179743186445	0.436639347189466	1.60113140898792e-07	3.8599254074729e-16	0.00156306083294302
GO:0006886|[BP] intracellular protein transport	0.471251588550867	0.438019203145918	0.00594259074491689	0.0836622771404196	0.00112434041787781
GO:0006888|[BP] ER to Golgi vesicle-mediated transport	0.517896485234277	0.408121345887349	0.00624487497182045	0.0671072309924756	0.000630062914077145
GO:0006914|[BP] autophagy	0.973588137406457	0.0189110521275547	0.00445498420684026	5.92604909955449e-22	0.00304582625914845
GO:0006915|[BP] apoptotic process	0.985919781697363	0	0.00226762141173845	0	0.0118125968908988
GO:0006935|[BP] chemotaxis	0.787442354245663	0.204540208056826	0.00513031622254366	0.00114022132721414	0.00174690014775369
GO:0006950|[BP] response to stress	0.590560694066512	0.389781651396872	0.0031258744423711	0.0161220161786888	0.000409763915555482
GO:0006952|[BP] defense response	0.9338854730055	0.0639904425279385	0.00195150614103368	4.12290811738912e-11	0.000172578284298635
GO:0006954|[BP] inflammatory response	0.988265140425786	0.0043940828006051	4.08496795520492e-05	0	0.00729992709405683
GO:0006974|[BP] cellular response to DNA damage stimulus	0.988097119699444	0	0.00996383899796977	0	0.0019390413025859
GO:0006979|[BP] response to oxidative stress	0.650692192120681	0.346689770141834	0.00195897535135741	0	0.000659062386127659
GO:0007016|[BP] cytoskeletal anchoring at plasma membrane	0.963420662855653	0.02041137737823	0.0113468732188859	0	0.00482108654723164
GO:0007017|[BP] microtubule-based process	0.718298392481102	0.280332568429606	0.000644462796049926	4.13643914596231e-09	0.000724572156802597
GO:0007049|[BP] cell cycle	0.467209518372653	0.532614167075226	0.000151253740332073	0	2.506081178852e-05
GO:0007059|[BP] chromosome segregation	0.441885702961459	0.547437976071547	0.0105345273591825	0	0.000141793607811567
GO:0007062|[BP] sister chromatid cohesion	0.780212404897656	0.208332732143471	0.0113135133847831	0	0.000141349574089566
GO:0007154|[BP] cell communication	0.907848334703481	0.0833674901816038	0.00123605997563126	0	0.00754811513928361
GO:0007155|[BP] cell adhesion	0.71035392877126	0.286410164555196	0.00152139695640262	0	0.00171450971714098
GO:0007165|[BP] signal transduction	0.821202627110102	0.178447088606882	0.000182480644413633	5.94598724853335e-14	0.000167803638543053
GO:0007166|[BP] cell surface receptor signaling pathway	0.971799468200921	0	0.000140604857510336	0	0.0280599269415683
GO:0007169|[BP] transmembrane receptor protein tyrosine kinase signaling pathway	0.905442812946506	0.081312109531523	0.0119593974650828	0	0.00128568005688794
GO:0007186|[BP] G-protein coupled receptor signaling pathway	0.980771349003733	0.00662521044391105	0.00125688703335003	0	0.0113465535190061
GO:0007264|[BP] small GTPase mediated signal transduction	0.907397071056786	0.0773879367933888	0.0019399939922008	1.7049506235429e-11	0.0132749981405753
GO:0007268|[BP] chemical synaptic transmission	0.993566979170944	0	0.00643002266382191	2.76384299155102e-17	2.99816523389118e-06
GO:0007275|[BP] multicellular organism development	0.993515641082825	0	0.00207893686666115	0	0.00440542205051409
GO:0007276|[BP] gamete generation	0.99387984376784	0	0.00483337452061993	0	0.00128678171154006
GO:0007283|[BP] spermatogenesis	0.992668132186094	0	0.00242521592102344	0	0.00490665189288293
GO:0007568|[BP] aging	0.989674910568294	0	0.00205730638085184	0	0.00826778305085433
GO:0007595|[BP] lactation	0.997652283770313	0	2.54186860786385e-05	0	0.0023222975436083
GO:0007605|[BP] sensory perception of sound	0.982325753511965	0	5.00169367990002e-06	0	0.017669244794355
GO:0007608|[BP] sensory perception of smell	0.995174162358411	1.72405658839457e-17	0.000740820644155684	0	0.0040850169974335
GO:0008017|[MF] microtubule binding	0.99384564331369	0	9.33440292590925e-06	0	0.00614502228338451
GO:0008026|[MF] ATP-dependent helicase activity	0.506842974841239	0.471801991339245	0.0126772875241023	0	0.00867774629541365
GO:0008033|[BP] tRNA processing	0.52279217339074	0.476413714557005	0.000777492473104883	0	1.66195791505935e-05
GO:0008047|[MF] enzyme activator activity	0.854628449235899	0.0991216703392142	0.046069170757189	8.173312063557e-12	0.000180709659524614
GO:0008076|[CC] voltage-gated potassium channel complex	0.426477716706436	0.561871514695365	0.00418078432495611	0	0.00746998427324233
GO:0008080|[MF] N-acetyltransferase activity	0.670626100032768	0.291478168268155	0.00627613604441109	0.0306411138368466	0.000978481817818951
GO:0008081|[MF] phosphoric diester hydrolase activity	0.98674073587085	2.29986933899635e-15	0.0110148765352716	0	0.00224438759387641
GO:0008094|[MF] DNA-dependent ATPase activity	0.669128505142075	0.32441968522758	0.00152192929579286	0	0.00492988033455181
GO:0008097|[MF] 5S rRNA binding	0.801305556152787	0.193833767606363	0.00365774441570442	8.36795717645264e-12	0.00120293181677811
GO:0008107|[MF] galactoside 2-alpha-L-fucosyltransferase activity	0.810837916723558	0.183701909948292	0.00112314132287447	4.47307988969176e-13	0.00433703200482814
GO:0008108|[MF] UDP-glucose:hexose-1-phosphate uridylyltransferase activity	0.556689307170498	0.443062260789002	0.00018230437501381	7.08018876571705e-15	6.61276654794101e-05
GO:0008113|[MF] peptide-methionine (S)-S-oxide reductase activity	0.784526937569399	0.200301264535817	0.0143959402317778	0	0.00077585766300646
GO:0008115|[MF] sarcosine oxidase activity	0.652250592580688	0.345847240048428	0.000616296534592071	1.33446792501088e-14	0.00128587083627801
GO:0008121|[MF] ubiquinol-cytochrome-c reductase activity	0.808713473698986	0.126459801805862	0.0604477840196264	7.4349776297627e-13	0.00437894047478256
GO:0008131|[MF] primary amine oxidase activity	0.711377488407128	0.255454325778062	0.00621108720345125	0.0269526961039877	4.40250737095288e-06
GO:0008134|[MF] transcription factor binding	0.975043743213036	0.00979885170939838	0.00106548197833581	1.74084825764663e-11	0.0140919230818209
GO:0008137|[MF] NADH dehydrogenase (ubiquinone) activity	0.754041822610008	0.241623081663428	0.00407348977847782	1.07139777525382e-12	0.000261605947015292
GO:0008138|[MF] protein tyrosine/serine/threonine phosphatase activity	0.764478569615226	0.182775763151284	0.0527306462243933	0	1.50210090960807e-05
GO:0008152|[BP] metabolic process	0.763467990763357	0.215180726840766	9.01724902175489e-06	0.0206924795026112	0.000649785644243674
GO:0008168|[MF] methyltransferase activity	0.668421444678294	0.328135766166679	0.00314658439517552	6.10715605083334e-13	0.000296204759240808
GO:0008170|[MF] N-methyltransferase activity	0.580732722479689	0.394357608476086	0.0103705220991423	0.0144764010277814	6.27459173015959e-05
GO:0008171|[MF] O-methyltransferase activity	0.613919388891205	0.344488834515981	0.0252753620940961	0.0162331565724756	8.32579262417899e-05
GO:0008173|[MF] RNA methyltransferase activity	0.495051938797289	0.500252327506093	0.000405752881571995	0.00378710838602327	0.000502872429022603
GO:0008175|[MF] tRNA methyltransferase activity	0.565445648647244	0.422939184135573	0.0115209795545196	0	9.41876626634729e-05
GO:0008176|[MF] tRNA (guanine-N7-)-methyltransferase activity	0.484485655840773	0.509993329669945	0.00547306790001431	6.5616879294873e-13	4.79465886118501e-05
GO:0008177|[MF] succinate dehydrogenase (ubiquinone) activity	0.814999875733117	0.115152665773307	0.0679505234036222	1.4607741809783e-21	0.00189693508995321
GO:0008184|[MF] glycogen phosphorylase activity	0.570519461665426	0.382213012347164	0.00372561990655824	0.0419745186483397	0.00156738743251214
GO:0008186|[MF] RNA-dependent ATPase activity	0.623142905186217	0.325866101647236	0.0199715032004201	0.0303774380373491	0.000642051928777139
GO:0008193|[MF] tRNA guanylyltransferase activity	0.94244693447222	0.0507565007657675	0.000860357993252236	0	0.0059362067687604
GO:0008198|[MF] ferrous iron binding	0.67205882426362	0.322461415963666	7.1563307634205e-07	3.29822365698856e-15	0.00547904413963491
GO:0008199|[MF] ferric iron binding	0.713827914431789	0.279580611633899	0.00640002858971285	0	0.000191445344599739
GO:0008202|[BP] steroid metabolic process	0.858424784426833	0.14122447738184	0.000240376188920616	6.76524677281945e-15	0.000110362002399344
GO:0008218|[BP] bioluminescence	0.899783528951242	0.0189779432307821	0.0323715629798748	0	0.0488669648381014
GO:0008233|[MF] peptidase activity	0.583153909205792	0.398476693693742	0.00481025288982509	0.0135577422781751	1.40193246542709e-06
GO:0008234|[MF] cysteine-type peptidase activity	0.603731222541149	0.386808317315585	0.00931566046992323	0	0.000144799673342558
GO:0008235|[MF] metalloexopeptidase activity	0.623844186682665	0.370489250336355	0.00388277595331841	0	0.00178378702766168
GO:0008236|[MF] serine-type peptidase activity	0.685088224220473	0.313136329124275	0.000197560679393016	7.38864901788787e-15	0.00157788597585158
GO:0008237|[MF] metallopeptidase activity	0.531808906399669	0.467533645470466	0.000142895114980046	7.09874820572609e-17	0.000514553014885035
GO:0008239|[MF] dipeptidyl-peptidase activity	0.949935722215903	0.0466886582403808	0.000722384543906889	3.52618264888422e-12	0.00265323499628319
GO:0008253|[MF] 5-nucleotidase activity	0.581768949351021	0.402855167402666	0.015360960369771	1.77676577201168e-16	1.49228765412617e-05
GO:0008270|[MF] zinc ion binding	0.977880152853972	0	0.00437596486968427	0.0128716389470234	0.00487224332932073
GO:0008271|[MF] secondary active sulfate transmembrane transporter activity	0.872450074033897	0.11018607080022	0.0172912273239745	0	7.26278419085938e-05
GO:0008276|[MF] protein methyltransferase activity	0.697348641813062	0.295553446711881	0.00702762394985405	7.45704617437553e-17	7.02875252027389e-05
GO:0008283|[BP] cell proliferation	0.962593749947049	0.0215621396324074	4.25177800138738e-05	2.28969354965227e-10	0.0158015924115607
GO:0008284|[BP] positive regulation of cell proliferation	0.987075213934098	1.47072408715186e-10	0.00669475810969063	0.00491455740405445	0.00131547040508443
GO:0008285|[BP] negative regulation of cell proliferation	0.968794243138069	0	0.00894966356825245	0	0.0222560932936781
GO:0008289|[MF] lipid binding	0.462913913779642	0.531355121754511	0.00537207989525834	0	0.000358884570588445
GO:0008295|[BP] spermidine biosynthetic process	0.989130929786643	0	0.00405543168355717	0	0.00681363852979998
GO:0008299|[BP] isoprenoid biosynthetic process	0.583178621649179	0.404653653280565	0.0121675053536228	4.79930127768143e-15	2.19716628258033e-07
GO:0008312|[MF] 7S RNA binding	0.671626869266299	0.30384732350019	0.0234025351938867	0	0.00112327203962485
GO:0008320|[MF] protein transmembrane transporter activity	0.577725345828396	0.42081203791272	0.00146207049560373	1.6595809911498e-17	5.45763279666275e-07
GO:0008324|[MF] cation transmembrane transporter activity	0.455956079812417	0.512680422860063	0.000166793588483565	0.0290623778279392	0.00213432591109662
GO:0008360|[BP] regulation of cell shape	0.472101654540415	0.525611972545787	0.00227591242270573	3.02404810703142e-14	1.04604910617478e-05
GO:0008375|[MF] acetylglucosaminyltransferase activity	0.994012755813595	0	0.00282614736160727	0	0.00316109682479782
GO:0008376|[MF] acetylgalactosaminyltransferase activity	0.897507602181919	0.0699955804137722	0.00981961863260972	1.84033218135073e-11	0.0226771987532961
GO:0008379|[MF] thioredoxin peroxidase activity	0.54161761439327	0.445637369607601	0.0124368703378332	0	0.000308145661296542
GO:0008380|[BP] RNA splicing	0.978255568076846	0.0126801426347012	7.68198360796319e-05	0	0.00898746945237324
GO:0008381|[MF] mechanically-gated ion channel activity	0.974290947401405	0.0232718364245597	0.000133996507344868	4.11561765261335e-12	0.00230321966257509
GO:0008408|[MF] 3-5 exonuclease activity	0.368786415370799	0.621676241634596	0.00101265118718705	0.00811645711352701	0.000408234693890849
GO:0008409|[MF] 5-3 exonuclease activity	0.46368593370206	0.526458899631802	0.00882418947828808	3.30860094347949e-12	0.00103097718454156
GO:0008410|[MF] CoA-transferase activity	0.845799338271058	0.121432419201342	0.0291502283288776	0	0.00361801419872229
GO:0008413|[MF] 8-oxo-7,8-dihydroguanosine triphosphate pyrophosphatase activity	0.74760697040818	0.181248053870328	0.0358806735543355	0.0295225844828499	0.00574171768430682
GO:0008417|[MF] fucosyltransferase activity	0.496964298410497	0.48656296455468	0.00919820192579891	0	0.00727453510902357
GO:0008422|[MF] beta-glucosidase activity	0.82946090338871	0.0961437763568938	0.0292384009411234	0	0.0451569193132728
GO:0008425|[MF] 2-polyprenyl-6-methoxy-1,4-benzoquinone methyltransferase activity	0.827922060771021	0.105663419865409	0.00818374667251593	0.0155256317461972	0.0427051409448563
GO:0008442|[MF] 3-hydroxyisobutyrate dehydrogenase activity	0.927278788843988	0.0638612592999725	0.00476630131596666	0	0.00409365054007309
GO:0008444|[MF] CDP-diacylglycerol-glycerol-3-phosphate 3-phosphatidyltransferase activity	0.799859186968361	0.191925742206249	0.00758386638584321	3.12767848210806e-12	0.000631204436418628
GO:0008446|[MF] GDP-mannose 4,6-dehydratase activity	0.770462487330927	0.224273409809773	0.00221753530442195	9.67444947031505e-15	0.00304656755486843
GO:0008448|[MF] N-acetylglucosamine-6-phosphate deacetylase activity	0.611802685294386	0.367508635808631	0.00108530753140095	0.0189308272184666	0.000672544147114632
GO:0008452|[MF] RNA ligase activity	0.621272397780832	0.344144322781891	0.0138382448577686	0.0195107430453535	0.00123429153415526
GO:0008456|[MF] alpha-N-acetylgalactosaminidase activity	0.980428245553291	0.0135459246762964	0.000465677622687429	1.12021724206645e-12	0.00556015214660499
GO:0008460|[MF] dTDP-glucose 4,6-dehydratase activity	0.613364169133616	0.362189979553575	0.015299720164298	0.00746151141291122	0.00168461973559964
GO:0008478|[MF] pyridoxal kinase activity	0.475838206443241	0.511353025012196	0.0018253176721791	0.0107113442356334	0.000272106636750609
GO:0008479|[MF] queuine tRNA-ribosyltransferase activity	0.601983105866837	0.392972439795326	0.00504276136208207	1.00200934598708e-13	1.69297565469001e-06
GO:0008483|[MF] transaminase activity	0.50745047185539	0.432674392531281	0.0202210103775462	0.0392099790123654	0.000444146223417336
GO:0008484|[MF] sulfuric ester hydrolase activity	0.443475333066977	0.551281123428347	0.00478498538860088	9.2931748701785e-13	0.000458558115145488
GO:0008514|[MF] organic anion transmembrane transporter activity	0.96663919727378	0.0266240554615434	0.00672367203457155	0	1.30752301053942e-05
GO:0008519|[MF] ammonium transmembrane transporter activity	0.630206566313395	0.365887964112806	0.0035148228759977	2.16142312559857e-14	0.000390646697779313
GO:0008531|[MF] riboflavin kinase activity	0.559355898249321	0.413174752739888	0.00502482948710182	0.019202450738083	0.00324206878560597
GO:0008534|[MF] oxidized purine nucleobase lesion DNA N-glycosylase activity	0.57914500348812	0.38183735202356	0.0381756768826474	6.92914999205544e-14	0.000841967605603044
GO:0008535|[BP] respiratory chain complex IV assembly	0.984453319626092	2.7975319242039e-17	0.00728158946584476	0	0.00826509090806374
GO:0008551|[MF] cadmium-exporting ATPase activity	0.967195486520777	0	0.00432325745824741	0	0.0284812560209755
GO:0008553|[MF] hydrogen-exporting ATPase activity, phosphorylative mechanism	0.599888213253936	0.375707174448932	0.024195941849092	0	0.000208670448039893
GO:0008556|[MF] potassium-transporting ATPase activity	0.661576407829816	0.324415680630303	3.37527956320493e-05	0	0.0139741587442489
