Residuals	weight_grams_scaled	number_of_pups_scaled	lipocalin2_pg_ml_scaled	genotype
GO:0006543|[BP] glutamine catabolic process	0.989557707151382	0.00315503967829188	0.00698105834923403	0.000306194821091966	0
GO:0006544|[BP] glycine metabolic process	0.525501181259566	0.439980354074402	0.00626892506957147	0.0282495395964601	0
GO:0006545|[BP] glycine biosynthetic process	0.886107607152253	0.0678804561164008	0.0210846085038338	0.00353367460223906	0.0213936536252737
GO:0006546|[BP] glycine catabolic process	0.972510769497374	0.00408551622484625	0.0222802400206306	0.0011234742571495	0
GO:0006555|[BP] methionine metabolic process	0.904551591445512	0.0421092910489052	0.00271363007577707	0.0506254874298052	0
GO:0006556|[BP] S-adenosylmethionine biosynthetic process	0.826982067601986	0.0601457631199668	0.0640724625242913	0.0487997067537556	0
GO:0006557|[BP] S-adenosylmethioninamine biosynthetic process	0.993855664151693	0.00436936798309505	0.00139319106166618	0.000381776803545451	0
GO:0006561|[BP] proline biosynthetic process	0.849981301631993	0.0578408548993426	0.0186948746206679	0.0687825455178059	0.004700423330191
GO:0006563|[BP] L-serine metabolic process	0.504347011405092	0.474668556331809	0.00649230442624632	0.0144921278368522	7.00892141462299e-18
GO:0006564|[BP] L-serine biosynthetic process	0.745099318030471	0.136986111488881	0.0391512429635412	0.0787633275171072	0
GO:0006567|[BP] threonine catabolic process	0.768521759259026	0.0812224500518955	0.0745996137704008	0.0756561769186779	0
GO:0006571|[BP] tyrosine biosynthetic process	0.841793750305151	0.0421564241200449	0.0898304507243973	0.0262193748504067	0
GO:0006576|[BP] cellular biogenic amine metabolic process	0.8645988633466	0.129610272443133	0.00185568788543516	0.00393517632483165	0
GO:0006580|[BP] ethanolamine metabolic process	0.787348525459796	0.12560735633271	0.0358807750050067	0.0511633432024877	0
GO:0006596|[BP] polyamine biosynthetic process	0.967351103071595	0.0308628441551045	3.72125943732412e-05	0.00174884017892707	0
GO:0006605|[BP] protein targeting	0.894759199108211	0.0263832843904069	0.0123787793659188	0.066478737135463	0
GO:0006614|[BP] SRP-dependent cotranslational protein targeting to membrane	0.851727452583312	0.0416066344086798	0.0861708999685167	0.0204950130394916	0
GO:0006627|[BP] protein processing involved in protein targeting to mitochondrion	0.966029361167573	0.0303420784505662	0.00289383254871332	0.000734727833147607	0
GO:0006629|[BP] lipid metabolic process	0.911347851691222	0.0347009580647437	0.0155709015077508	0.0298445742430546	0.00853571449322869
GO:0006631|[BP] fatty acid metabolic process	0.832647237382888	0.082671881101127	0.0109538686670702	0.0737270128489142	0
GO:0006633|[BP] fatty acid biosynthetic process	0.899410663177422	0.00247691772439901	0.0647263213605748	0.0159194145427021	0.0174666831949025
GO:0006646|[BP] phosphatidylethanolamine biosynthetic process	0.706447884827411	0.283701435642316	0.00921786605957079	0.000632813470702197	0
GO:0006650|[BP] glycerophospholipid metabolic process	0.931683761416984	0.00996741702177825	0.0404164816724961	0.0179323398887421	0
GO:0006655|[BP] phosphatidylglycerol biosynthetic process	0.744811554938398	0.0747297579017085	0.00059069105478878	0.0760010331456046	0.1038669629595
GO:0006662|[BP] glycerol ether metabolic process	0.942306921914961	0.0533835564051749	0.00386419970044507	0.000445321979418832	0
GO:0006665|[BP] sphingolipid metabolic process	0.892535209564683	0.0114806860691881	0.0172746809660376	0.078709423400091	0
GO:0006725|[BP] cellular aromatic compound metabolic process	0.851195104115707	0.129086226434759	0.00952375946590715	0.0101949099836273	0
GO:0006730|[BP] one-carbon metabolic process	0.91218452750038	0.0251224922935864	0.0616658787931857	0.00102710141284743	0
GO:0006741|[BP] NADP biosynthetic process	0.894875937682373	0.0663197639894236	0.00420390494049117	0.0346003933877118	0
GO:0006744|[BP] ubiquinone biosynthetic process	0.689213780825904	0.113278863659705	0.0824707119524482	0.115036643561942	0
GO:0006747|[BP] FAD biosynthetic process	0.832996830681562	0.120463963547872	0.00996690992815397	0.0365722958424125	0
GO:0006749|[BP] glutathione metabolic process	0.800320014785963	0.0709777581027322	0.024097331439179	0.104604895672126	0
GO:0006750|[BP] glutathione biosynthetic process	0.931124424759451	0.0467430293512007	0.00520031113799775	0.0169322347513505	0
GO:0006754|[BP] ATP biosynthetic process	0.970695644850372	0.0258413181481884	0.00335677257912032	0.000106264422318901	0
GO:0006760|[BP] folic acid-containing compound metabolic process	0.788612695838237	0.0174581690295721	0.101288900947091	0.010014845900707	0.0826253882843927
GO:0006772|[BP] thiamine metabolic process	0.908992152529118	0.0586917743242997	0.0146384612684245	0.0176776118781577	0
GO:0006777|[BP] Mo-molybdopterin cofactor biosynthetic process	0.87777507045528	0.0300592885993136	0.0278413568898092	0.00229431731278355	0.0620299667428132
GO:0006779|[BP] porphyrin-containing compound biosynthetic process	0.762185856829713	0.103060680119996	0.0666952659791326	0.0680581970711583	0
GO:0006782|[BP] protoporphyrinogen IX biosynthetic process	0.852410369504616	0.0872693142170875	0.0199960598051476	0.0154794794429592	0.0248447770301897
GO:0006783|[BP] heme biosynthetic process	0.881762268694671	0.0497365761992057	0.0583611627351065	0.0101399923710163	7.23969045912327e-17
GO:0006790|[BP] sulfur compound metabolic process	0.809801888081956	0.0150666859068332	0.0563965070083039	0.0267630726528964	0.0919718463500109
GO:0006796|[BP] phosphate-containing compound metabolic process	0.844280024903105	0.0246450368684892	0.0637616201222089	0.0098796198726246	0.0574336982335719
GO:0006797|[BP] polyphosphate metabolic process	0.879938097489147	0.096682681831117	0.00568316986915284	0.0176960508105835	0
GO:0006799|[BP] polyphosphate biosynthetic process	0.866028683865139	0.0755920299338556	0.0262701575135462	0.0321091286874592	0
GO:0006801|[BP] superoxide metabolic process	0.851562947433759	0.108620793700677	0.0398160256483331	2.33217231160809e-07	0
GO:0006807|[BP] nitrogen compound metabolic process	0.764875690195684	0.227051754629087	0.000209852376567399	0.00786270279866173	0
GO:0006808|[BP] regulation of nitrogen utilization	0.878041964247804	0.0751550366381668	0.0263019142931494	0.0205010848208801	0
GO:0006810|[BP] transport	0.864390966609285	0.090032142667963	0.0176721639147434	0.0279047268080087	0
GO:0006813|[BP] potassium ion transport	0.860898862730714	0.021137472451944	0.0793177302490765	0.000737868235618019	0.0379080663326474
GO:0006814|[BP] sodium ion transport	0.941905837134478	0.00157363871833522	0.0564037090711688	0.000116815076018408	0
GO:0006817|[BP] phosphate ion transport	0.787204011606629	0.146569026833423	0.0131677187693303	0.0530592427906179	0
GO:0006824|[BP] cobalt ion transport	0.785413653385655	0.1200646758159	0.0481444585720755	0.0463772122263694	0
GO:0006826|[BP] iron ion transport	0.976610252361776	0.00495005022265136	0.0173660620769406	0.0010736353386317	0
GO:0006829|[BP] zinc II ion transport	0.861220705013463	0.072847329009039	0.0298397449193237	0.0360922210581741	0
GO:0006857|[BP] oligopeptide transport	0.966704227444337	0.0164996926172749	0.000251936505104909	0.0165441434332835	0
GO:0006865|[BP] amino acid transport	0.693366837290024	0.11601521375694	0.086353760729913	0.104264188223123	0
GO:0006878|[BP] cellular copper ion homeostasis	0.747029316518049	0.223074342691721	0.0127460053102233	0.0171503354800068	0
GO:0006879|[BP] cellular iron ion homeostasis	0.976706737279674	0.00640542902791708	0.0148055739452361	0.00208225974717317	0
GO:0006885|[BP] regulation of pH	0.89003294463233	0.0507203367008378	0.0168132696034917	0.0424334490633403	0
GO:0006886|[BP] intracellular protein transport	0.844183153806317	0.110013688746869	0.00108446666390211	0.0447186907829071	4.50917559181692e-15
GO:0006888|[BP] ER to Golgi vesicle-mediated transport	0.612497263138167	0.0493146352963261	0.00660074542185105	0.000105571311538397	0.331481784832118
GO:0006935|[BP] chemotaxis	0.898218429675139	0.0724305389414689	0.0109196370800923	0.0184313943032997	0
GO:0006950|[BP] response to stress	0.918927783434306	0.0502213089789769	0.011715234225154	0.0191356733615633	0
GO:0006979|[BP] response to oxidative stress	0.89138752980786	0.089242989337442	0.017069034547965	0.00230044630673341	0
GO:0007016|[BP] cytoskeletal anchoring at plasma membrane	0.991662882657677	0.00832793378518199	5.33471821285295e-06	3.84883892774329e-06	0
GO:0007017|[BP] microtubule-based process	0.970315813840468	0.00422304931419525	0.00452561223504075	0.0188839722611344	0.00205155234916208
GO:0007049|[BP] cell cycle	0.890847696164504	0.0711759744567405	0.0219350280651255	0.0160413013136296	0
GO:0007059|[BP] chromosome segregation	0.835010803606938	0.0838145875584229	0.0587349364158283	0.022439672418811	0
GO:0007062|[BP] sister chromatid cohesion	0.848642904027824	0.0745450076980694	0.0331329692601481	0.0436791190139587	0
GO:0007155|[BP] cell adhesion	0.890124770751723	0.0861889139516485	0.0219025047042856	0.00178381059234346	0
GO:0007165|[BP] signal transduction	0.620639610281486	0.325317435794229	0.0492574778135144	0.00478547611077001	0
GO:0007169|[BP] transmembrane receptor protein tyrosine kinase signaling pathway	0.987286983589906	0.000609725881197175	0.0105841477025137	0.00151914282638291	0
GO:0007568|[BP] aging	0.949014340824092	0.021332592656303	0.00591886668838767	0.0237341998312178	0
GO:0007595|[BP] lactation	0.975456329145692	0.00691223214041667	0.0175234863782926	0.000107952335598235	0
GO:0008017|[MF] microtubule binding	0.927164558081598	0.0389777567165211	0.0161039331838118	0.0177537520180691	0
GO:0008026|[MF] ATP-dependent helicase activity	0.871394817835524	0.0155713187854384	0.0303042390218438	0.0827296243571941	0
GO:0008033|[BP] tRNA processing	0.837668119261436	0.111224254600816	0.0246250708483831	0.0264825552893652	0
GO:0008047|[MF] enzyme activator activity	0.758629107176748	0.0667320293037064	0.0543679857246127	0.120270877794933	0
GO:0008076|[CC] voltage-gated potassium channel complex	0.806633087684447	0.0337092539989059	0.00751162586725741	0.15214603244939	0
GO:0008080|[MF] N-acetyltransferase activity	0.933966195217762	0.0518512870330933	0.00779041459840499	0.0063921031507396	0
GO:0008081|[MF] phosphoric diester hydrolase activity	0.966755724205001	0.000181236296220109	5.25644429458409e-05	0.0330104750558331	0
GO:0008094|[MF] DNA-dependent ATPase activity	0.685456676428277	0.262160287618909	0.0198183258319446	0.0325647101208693	0
GO:0008097|[MF] 5S rRNA binding	0.914529612179073	0.0518892979463264	0.000702998023486965	0.0328780918511135	0
GO:0008107|[MF] galactoside 2-alpha-L-fucosyltransferase activity	0.997974794594796	0.00173911849784023	7.22473171099958e-05	0.000213839590253442	0
GO:0008108|[MF] UDP-glucose:hexose-1-phosphate uridylyltransferase activity	0.801519103051246	0.137006084478715	0.0163960938637013	0.0450787186063377	0
GO:0008113|[MF] peptide-methionine (S)-S-oxide reductase activity	0.815796737341846	0.167221901838416	0.0126411412651593	0.00434021955457866	0
GO:0008121|[MF] ubiquinol-cytochrome-c reductase activity	0.653584442585203	0.14619994855988	0.107506690091434	0.0927089187634824	0
GO:0008137|[MF] NADH dehydrogenase (ubiquinone) activity	0.774206044867528	0.178540848059215	2.90789162835928e-06	0.047250199181629	0
GO:0008138|[MF] protein tyrosine/serine/threonine phosphatase activity	0.800659451346304	0.0611308446384568	0.110603165901645	0.0276065381135935	0
GO:0008152|[BP] metabolic process	0.906145931402557	0.0590030348548301	0.00362053060518325	0.0312305031374294	0
GO:0008168|[MF] methyltransferase activity	0.87326786554519	0.0842922079367457	0.0153897702083956	0.027050156309669	0
GO:0008170|[MF] N-methyltransferase activity	0.92315258117258	0.0145193230952963	0.0268681095921003	0.0354599861400238	0
GO:0008171|[MF] O-methyltransferase activity	0.894361804727563	0.0296239256355793	0.0608948829932689	0.0151193866435892	0
GO:0008173|[MF] RNA methyltransferase activity	0.889130635457965	0.102514449085688	0.00834710199520485	7.81346114281568e-06	0
GO:0008175|[MF] tRNA methyltransferase activity	0.877653020381316	0.103838158910995	0.00850558345378763	0.010003237253901	0
GO:0008176|[MF] tRNA (guanine-N7-)-methyltransferase activity	0.939679227444086	4.9981691464864e-05	0.0598991906227193	0.000371600241729429	0
GO:0008177|[MF] succinate dehydrogenase (ubiquinone) activity	0.73346116311327	0.0790772703168618	0.0864546136338933	0.101006952935975	0
GO:0008184|[MF] glycogen phosphorylase activity	0.918242609067916	0.0326339080711997	0.0250589402178453	0.0240645426430389	0
GO:0008186|[MF] RNA-dependent ATPase activity	0.883685014232416	0.0234629354197193	0.073500321837311	0.00993436517222548	0.00941736333832793
GO:0008193|[MF] tRNA guanylyltransferase activity	0.953240192316761	0.0281748298691517	0.0182267170789449	0.000358260735142098	0
GO:0008198|[MF] ferrous iron binding	0.719991931969254	0.130853371054301	0.0168395710893685	0.132315125887077	0
GO:0008199|[MF] ferric iron binding	0.974654145281062	0.00471420736861112	0.0171560633125456	0.0034755840377807	2.27125323477797e-16
GO:0008202|[BP] steroid metabolic process	0.930600398666325	0.0640173326872229	0.00224628371468624	0.00313598493176624	0
GO:0008233|[MF] peptidase activity	0.945231422791889	0.025184048157537	0.0198635217226117	0.00972100732796191	0
GO:0008234|[MF] cysteine-type peptidase activity	0.660465129545849	0.305447055901661	0.0340252721237793	6.25424287111089e-05	0
GO:0008235|[MF] metalloexopeptidase activity	0.833590599074288	0.00709762822171966	0.0358694999197092	0.0238579180205944	0.0995843547636885
GO:0008236|[MF] serine-type peptidase activity	0.949557547699999	0.0315454343452542	0.0188168191632611	8.01987914859905e-05	0
GO:0008237|[MF] metallopeptidase activity	0.885500464310485	0.080676820492069	0.0195462174252617	0.0142764977721843	0
GO:0008239|[MF] dipeptidyl-peptidase activity	0.976099918836558	0.0116081753730177	0.009788722040781	0.00250318374964301	0
GO:0008253|[MF] 5-nucleotidase activity	0.771346863577378	0.0530072387048633	0.0379150262301072	0.00147480439735007	0.136256067090301
GO:0008270|[MF] zinc ion binding	0.797421838841985	0.186660541041883	0.0123034539242014	0.00361416619193105	0
GO:0008271|[MF] secondary active sulfate transmembrane transporter activity	0.849587339632231	0.0798869060220428	0.0411671538306124	0.0293586005151132	0
GO:0008276|[MF] protein methyltransferase activity	0.831069133413963	0.114955869349136	0.0276872829319292	0.0262877143049718	0
GO:0008284|[BP] positive regulation of cell proliferation	0.905885389486181	0.091724334250869	0.00231232639803066	7.79498649187597e-05	6.9708901345275e-18
GO:0008289|[MF] lipid binding	0.883806268153701	0.0791073984084199	0.00412709737778555	0.0329592360600937	0
GO:0008295|[BP] spermidine biosynthetic process	0.923939708988338	0.0480748567931311	0.0171023445556571	0.0108830896628741	0
GO:0008299|[BP] isoprenoid biosynthetic process	0.883441128211478	0.0871419384825467	0.0269484865686064	0.0024684467373689	0
GO:0008312|[MF] 7S RNA binding	0.87599278962665	0.0113764911796014	0.105232592400742	0.00739812679300576	0
GO:0008320|[MF] protein transmembrane transporter activity	0.846164701672211	0.0888656191910528	0.00771182549856152	0.0572578536381749	0
GO:0008324|[MF] cation transmembrane transporter activity	0.95328626442636	0.0321655377714011	0.0134252719650121	0.00112292583722691	0
GO:0008360|[BP] regulation of cell shape	0.868173183579827	0.0890067480211458	0.0261446120379095	0.0166754563611175	0
GO:0008375|[MF] acetylglucosaminyltransferase activity	0.978753590599775	0.00799570159363336	0.000281624889535132	0.0129690829170566	0
GO:0008379|[MF] thioredoxin peroxidase activity	0.845001165973282	0.0399589387126961	0.0253276737205878	0.00304387233782879	0.0866683492556056
GO:0008381|[MF] mechanically-gated ion channel activity	0.792928950504608	0.184208851200426	0.00264158918767797	0.0202206091072882	0
GO:0008408|[MF] 3-5 exonuclease activity	0.93064187367479	0.0359708255492278	0.0186921929621961	0.0146951078137862	0
GO:0008409|[MF] 5-3 exonuclease activity	0.976782805046174	0.00141429813742252	0.0211032478183634	0.000699648998039842	0
GO:0008410|[MF] CoA-transferase activity	0.72171578598755	0.12846522871452	0.0572121360157795	0.0926068492821501	0
