Residuals	number_of_pups_scaled	lipocalin2_pg_ml_scaled	weight_grams_scaled	genotype
K07722|CopG family transcriptional regulator, nickel-responsive regulator	0.944353178450088	0.0260666708469524	0.00895547883065245	0.0206246718723072	0
K07727|putative transcriptional regulator	0.921020516475448	0.0270057095989256	0.00882659409559269	0.0431471798300331	0
K07729|putative transcriptional regulator	0.912410947459382	9.8301467822862e-06	0.00710203584240246	0.0804771865514332	0
K07735|putative transcriptional regulator	0.898846215356672	0.00230414370371084	0.0760485148482864	0.0228011260913303	0
K07738|transcriptional repressor NrdR	0.858551180282857	0.0712959525527194	0.0295852781865913	0.0104455623528208	0.0301220266250119
K07749|formyl-CoA transferase	0.62482178913276	0.00697443078330683	0.0762662499199168	0.0133551973736651	0.278582332790351
K07792|anaerobic C4-dicarboxylate transporter DcuB	0.90719266439159	0.000215146179847639	0.0402161231463427	0.0523760662822198	0
K07979|GntR family transcriptional regulator	0.914151868486851	0.014961765594648	0.0325281435439818	0.0383582223745188	0
K08077|UDP-sugar diphosphatase	0.969360879002374	0.0272519820097888	0.00148629366461225	0.00190084532322487	0
K08138|MFS transporter, SP family, xylose:H+ symportor	0.933703398544339	0.0296117328701748	0.000211886645672285	5.62151420855124e-05	0.0364167667977279
K08217|MFS transporter, DHA3 family, macrolide efflux protein	0.83787549316089	0.0693513366623472	0.0164067570825403	2.03312887558701e-05	0.0763460818054668
K08218|MFS transporter, PAT family, beta-lactamase induction signal transducer AmpG	0.929690959157897	0.0489805373479462	0.00039374368961933	0.0209347598045378	0
K08222|MFS transporter, YQGE family, putative transporter	0.75879358853417	0.0109461691481091	0.0676833460703528	0.162576896247368	0
K08223|MFS transporter, FSR family, fosmidomycin resistance protein	0.962014981574025	0.0276578676018916	0.0101526743715308	0.000174476452552546	0
K08282|non-specific serine|threonine protein kinase	0.770056736582818	0.00352303090147527	0.149750014160854	0.0766702183548529	0
K08289|phosphoribosylglycinamide formyltransferase 2 [EC.2.1.2.2]	0.989079490094014	0.00467230036996706	2.94967657932575e-05	0.00621871277022531	0
K08301|ribonuclease G	0.890575546155281	0.0633820449757553	0.0326651756079557	0.0133772332610074	0
K08303|putative protease [EC.3.4.-.-]	0.976502832935999	0.00108194107346794	6.00129049787354e-06	0.0224092247000353	0
K08306|membrane-bound lytic murein transglycosylase C	0.979205007663548	0.010053474906804	0.00374640288660153	0.00699511454304647	0
K08307|membrane-bound lytic murein transglycosylase D	0.965813219752121	0.00292612966748091	9.52033478960585e-05	0.0305508726217672	0.000614574610734969
K08309|soluble lytic murein transglycosylase	0.836376605085264	0.123575736668017	0.00453777596733093	0.0138889329228298	0.0216209493565577
K08591|glycerol-3-phosphate acyltransferase PlsY [EC.2.3.1.15]	0.853978331516964	1.99859991767364e-05	0.102243271283968	0.0437584111998913	0
K08602|oligoendopeptidase F	0.746138788376106	0.0501242265503961	0.0599119698051284	0.0270869993088699	0.116738015959499
K08717|urea transporter	0.882835621126472	0.0439781455240077	0.0392606828413619	0.0339255505081586	0
K08728|nucleoside deoxyribosyltransferase [EC.2.4.2.6]	0.8096219619106	0.154462899003028	0.0158601328090248	0.0200550062773469	0
K08963|methylthioribose-1-phosphate isomerase [EC.5.3.1.23]	0.914693276993507	0.045874259210697	0.0223739657427559	0.0170584980530405	0
K08974|putative membrane protein	0.96867567244815	0.00500441850644329	0.0228049596181849	0.0035149494272222	0
K08996|putative membrane protein	0.842361615671822	0.0697497206035292	0.0193015793787148	0.0685870843459345	0
K08998|hypothetical protein	0.989983810969831	0.000283132879789267	0.000206032234999117	0.00952702391538014	0
K09013|Fe-S cluster assembly ATP-binding protein	0.996873798149662	0.000324603274669787	0.00096881348362297	0.00183278509204496	0
K09014|Fe-S cluster assembly protein SufB	0.872783780346446	3.66805340301864e-06	0.0104972686306876	0.116715282969464	0
K09015|Fe-S cluster assembly protein SufD	0.925816197060194	0.00854368313535574	0.0624072370337622	0.00323288277068808	0
K09116|hypothetical protein	0.852588351273512	0.0175001023444244	0.0587585602695527	0.0042516843467199	0.0669013017657913
K09125|hypothetical protein	0.985698366594551	0.00345857865609465	0.00847406781419864	0.00236898693515564	0
K09157|hypothetical protein	0.621724238864287	0.064796453169917	0.144943200461264	0.168536107504532	0
K09181|hypothetical protein	0.955496147512718	0.00147472645829954	0.0290735958362713	0.0139555301927115	0
K09384|hypothetical protein	0.843267349293874	0.0799456652786097	0.0270633202258748	0.0497236652016415	0
K09457|7-cyano-7-deazaguanine reductase [EC.1.7.1.13]	0.872021354019743	0.0128073885696069	0.0651250730816346	0.0500461843290153	0
K09458|3-oxoacyl-[acyl-carrier-protein] synthase II [EC.2.3.1.179]	0.927948398840688	0.0559636590935937	0.00501404049339821	0.01107390157232	0
K09698|nondiscriminating glutamyl-tRNA synthetase [EC.6.1.1.24]	0.871175120807758	0.0521435808644223	0.0222043426780226	0.019846542582647	0.03463041306715
K09702|hypothetical protein	0.482395969986984	0.00031820033150627	0.127327153171961	0.0306199034508238	0.359338773058725
K09726|hypothetical protein	0.764506753512637	0.0688870342636818	0.0340309098506079	0.0259193847417231	0.10665591763135
K09747|hypothetical protein	0.681302683793349	0.269010124216781	0.0296474545020196	0.0200397374878505	0
K09748|hypothetical protein	0.754002100057086	0.0322477106885102	0.209844687987887	0.00390550126651635	0
K09760|DNA recombination protein RmuC	0.817716588160049	0.000820760917662179	0.0472130732716025	0.0679127251674177	0.0663368524832689
K09761|ribosomal RNA small subunit methyltransferase E	0.942429104597013	0.0237220887484105	0.000665522484101596	0.0331832841704746	0
K09762|hypothetical protein	0.930323480500393	0.0145307008349453	0.0455515053706406	0.00744853148318315	0.00214578181083777
K09772|hypothetical protein	0.884637347591992	0.0103676383624719	0.0896682256019819	0.0153267884435539	0
K09773|hypothetical protein	0.902046882239305	0.0444553942412728	0.0217299255138491	0.0317677980055732	0
K09774|lipopolysaccharide export system protein LptA	0.964522654305619	0.00304197828351858	0.000938817765095669	0.0182006196709861	0.0132959299747809
K09777|hypothetical protein	0.900951807283222	0.00562184484997445	0.0116658485977398	0.0491051445140181	0.0326553547550457
K09787|hypothetical protein	0.929647369776977	0.0110932194729619	0.043355481525082	0.0159039292249794	0
K09789|pimeloyl-[acyl-carrier protein] methyl ester esterase [EC.3.1.1.85]	0.905565965350308	0.0402059248680525	0.000299267436800647	0.0539288423448385	0
K09792|hypothetical protein	0.760641661214925	0.0705098320286614	0.0671111033705733	0.0190963368987993	0.0826410664870403
K09795|hypothetical protein	0.800438835928201	0.0449766109216645	0.0271461598437333	0.0214117357082626	0.106026657598139
K09798|hypothetical protein	0.652339450148188	0.125956650528548	0.012945208968104	0.0623137146450722	0.146444975710088
K09808|lipoprotein-releasing system permease protein	0.858340150139918	0.0900123935560254	5.43205059520701e-07	0.0516469130989972	0
K09810|lipoprotein-releasing system ATP-binding protein [EC.3.6.3.-]	0.877675376855938	0.00239193670449643	0.0064155432763908	0.0222824976180498	0.0912346455451245
K09811|cell division transport system permease protein	0.949431103163036	0.0105242880719099	0.00285856469522199	0.0371860440698325	0
K09812|cell division transport system ATP-binding protein	0.963415028755773	0.00918485410461865	0.00158622820278452	0.0258138889368235	0
K09816|zinc transport system permease protein	0.915588405839214	0.0192938148044437	0.0232856547021135	0.0418321246542287	0
K09817|zinc transport system ATP-binding protein [EC.3.6.3.-]	0.872263475721079	0.0594764105385632	0.0225755105050401	0.0456846032353174	0
K09859|hypothetical protein	0.944926516754658	0.0129807119245913	0.0018901909980719	0.040202580322679	0
K09861|hypothetical protein	0.781404555398043	0.13237628891757	0.0417142810399659	0.0445048746444214	0
K09888|hypothetical protein	0.849987150620659	0.1360829297623	0.00159494235713851	0.0123349772599021	0
K09903|uridylate kinase [EC.2.7.4.22]	0.79135306174554	0.0605598985286651	0.130251707123619	0.0178353326021759	0
K09943|hypothetical protein	0.820696527054032	0.0912546950037088	0.000351700479531773	0.0514377834870183	0.0362592939757089
K09952|hypothetical protein	0.65299232113909	0.164847807660131	0.0727676104753307	0.109392260725449	0
K10112|multiple sugar transport system ATP-binding protein	0.836525289528362	0.00133898556249907	0.0884494320533692	0.0736862928557701	0
K10117|raffinose|stachyose|melibiose transport system substrate-binding protein	0.921295125330475	2.25047650574454e-05	0.0431616954822547	0.0355206744222125	0
K10206|LL-diaminopimelate aminotransferase [EC.2.6.1.83]	0.874979058655021	0.019485653053101	0.00764209464969918	0.00911632744471184	0.0887768661974671
K10254|myosin-crossreactive antigen	0.926626689248859	0.00109574967030739	0.00216280053649206	8.68516430635418e-05	0.070027908901278
K10353|deoxyadenosine kinase [EC.2.7.1.76]	0.888405334711088	0.0125607014698096	0.0989916984226749	4.22653964271241e-05	0
K10542|methyl-galactoside transport system ATP-binding protein [EC.3.6.3.17]	0.941077336393763	0.00282102199363479	0.0233736801544192	0.032727961458183	0
K10563|formamidopyrimidine-DNA glycosylase [EC.3.2.2.23 4.2.99.18]	0.873639166707508	0.112694604317212	0.0136633749107335	2.8540645457293e-06	0
K10716|voltage-gated potassium channel	0.932082651134787	0.0346731922254513	0.023388442065573	0.00985571457418876	0
K10773|endonuclease III [EC.4.2.99.18]	0.908203296869934	5.7087705352386e-05	0.0310076484596109	0.060731966965103	0
K10824|nickel transport system ATP-binding protein [EC.3.6.3.24]	0.915552998356503	0.0321975052132096	0.0032053040483412	0.0490441923819463	0
K10947|PadR family transcriptional regulator, regulatory protein PadR	0.974231560176156	0.00492108455986446	0.000557500934684369	0.0202898543292954	0
K11013|cytolethal distending toxin subunit A	0.848813424096505	0.0609649432693066	0.0142560859781028	0.0155857865629373	0.060379760093148
K11014|cytolethal distending toxin subunit B	0.829715349052698	0.00623372208377252	0.0332400292658141	0.00603581872137118	0.124775080876344
K11015|cytolethal distending toxin subunit C	0.868449660146112	0.0272963879070524	0.0278750449216014	0.076378907025234	0
K11051|multidrug|hemolysin transport system permease protein	0.878422901083384	0.0146913733628513	0.106865351211034	2.03743427308056e-05	0
K11065|thiol peroxidase, atypical 2-Cys peroxiredoxin	0.629707376189098	0.0292233292831974	0.0298631926680101	0.0771834200644394	0.234022681795255
K11068|hemolysin III	0.945747549461931	1.92273169974042e-06	0.00629832178840767	0.0479522060179617	0
K11072|spermidine|putrescine transport system ATP-binding protein [EC.3.6.3.31]	0.94565555572916	0.017901525238472	0.0145406886211559	0.0219022304112124	0
K11085|ATP-binding cassette, subfamily B, bacterial MsbA [EC.3.6.3.-]	0.969232608802551	0.0147702874582175	0.0147900244309632	0.0012070793082684	0
K11175|phosphoribosylglycinamide formyltransferase 1 [EC.2.1.2.2]	0.98144559046747	2.24079099271234e-05	0.000908484301942581	0.0176235173206604	0
K11189|phosphocarrier protein	0.762865359545394	0.0610182384077968	0.174728250226855	0.00138815181995455	0
K11473|glycolate oxidase iron-sulfur subunit	0.776873714858076	0.0703600797984268	0.027730786412772	0.0243972508892103	0.100638168041515
K11689|C4-dicarboxylate transporter, DctQ subunit	0.904061027079265	0.0857765857568649	0.000201359519243743	0.00996102764462683	0
K11690|C4-dicarboxylate transporter, DctM subunit	0.977906879073594	0.0204685696742185	0.000378168673132017	0.00124638257905531	0
K11717|cysteine desulfurase | selenocysteine lyase [EC.2.8.1.7 4.4.1.16]	0.989257655048047	0.00309660463466774	0.00532845341773579	0.0023172868995492	0
K11720|lipopolysaccharide export system permease protein	0.904593070028138	0.000614275541085278	0.0742150193370771	0.0205776350937	0
K11741|quaternary ammonium compound-resistance protein SugE	0.944873559262282	8.91279992435728e-08	0.0550951720551628	3.11795545553983e-05	0
K11743|spermidine export protein MdtJ	0.984192249886503	0.00577534923210928	5.45743537849961e-09	0.000179265452633684	0.00985312997131832
K11749|regulator of sigma E protease [EC.3.4.24.-]	0.866717292119684	0.0022908561684947	0.0244519905980766	0.0551251204605424	0.0514147406532021
K11752|diaminohydroxyphosphoribosylaminopyrimidine deaminase | 5-amino-6-(5-phosphoribosylamino)uracil reductase [EC.3.5.4.26 1.1.1.193]	0.88849280611515	0.0305945832137574	0.010111686412421	0.0442269470441152	0.0265739772145561
K11753|riboflavin kinase | FMN adenylyltransferase [EC.2.7.1.26 2.7.7.2]	0.959638344635718	0.0094950544827499	0.00968309576939202	0.016952603781915	0.00423090133022481
K11754|dihydrofolate synthase | folylpolyglutamate synthase [EC.6.3.2.12 6.3.2.17]	0.912516952957622	0.0804710917120044	1.10752360973578e-05	0.00700088009427634	0
K11755|phosphoribosyl-ATP pyrophosphohydrolase | phosphoribosyl-AMP cyclohydrolase [EC.3.6.1.31 3.5.4.19]	0.849569307758767	0.0639153804258838	0.0318713865592251	0.00316894507640954	0.0514749801797143
K11782|chorismate dehydratase [EC.4.2.1.151]	0.799460916000034	0.186410370758698	0.0141287131959488	4.53194801229848e-11	0
K11784|cyclic dehypoxanthinyl futalosine synthase [EC.1.21.98.1]	0.830745400470034	0.0891780472830112	0.000711119851514374	0.0793654323954407	0
K11785|1,4-dihydroxy-6-naphthoate synthase [EC.1.14.-.-]	0.797357424279723	0.0840700485149878	0.0514281106203048	0.044079794319303	0.0230646222656812
K11891|type VI secretion system protein ImpL	0.755453186267547	0.0726835652822241	0.0186297569538541	0.0655266750468155	0.08770681644956
K11895|type VI secretion system protein ImpH	0.915017140850327	0.0415310597757746	0.000442773691839925	0.0430090256820585	0
K11896|type VI secretion system protein ImpG	0.791903833990883	0.0148015837435795	0.0245412682536379	0.00506851084478315	0.163684803167117
K11900|type VI secretion system protein ImpC	0.884178253482412	0.049480339418165	0.037339425173269	0.0265230667707236	0.00247891515543059
K11905|type VI secretion system protein	0.937919042036465	0.00527349722961739	0.00525960193427998	0.0179704303077312	0.0335774284919061
K11927|ATP-dependent RNA helicase RhlE [EC.3.6.4.13]	0.867173478741364	0.0836129296344272	0.00103446168929407	0.0481791299349144	0
K11928|sodium|proline symporter	0.954698343680484	0.0197315531286901	0.00364948875565112	0.021920614435175	0
K11991|tRNA-specific adenosine deaminase	0.886974534764167	0.0122321982394704	0.0112569491671218	0.0895363178292405	0
K11996|adenylyltransferase and sulfurtransferase [EC.2.7.7.80]	0.88398006103529	0.0193372888620186	0.0289240540289505	0.0677585960737407	0
K12141|hydrogenase-4 component F	0.983530699761277	0.00756520166314246	0.00127011680874748	0.00763398176683336	0
K12257|SecD|SecF fusion protein	0.924532712975589	0.0371637510103668	0.0199298238024416	0.0183737122116024	0
K12268|accessory secretory protein Asp1	0.878041292954679	0.0591259771349504	0.0299832714675413	0.00388469937738305	0.028964759065446
K12292|ATP-binding cassette, subfamily C, bacterial, competence factor transporting protein [EC.3.4.22.-]	0.938324431689805	0.0255320372305746	0.0258559462077583	0.0102875848718618	0
K12308|beta-galactosidase [EC.3.2.1.23]	0.87466355876332	0.103130690687836	0.0188402699506827	0.00336548059816085	0
K12339|cysteine synthase B [EC.2.5.1.47]	0.954669886971518	0.0132860481592029	0.0057023605515308	0.0263417043177485	0
K12373|hexosaminidase [EC.3.2.1.52]	0.987036384545664	0.00435871144328284	0.00709663181504411	0.00150827219600792	8.05889642517715e-16
K12410|NAD-dependent deacetylase	0.886705384274927	0.0178132531074796	0.0411192951912489	0.0543620674263444	0
K12506|2-C-methyl-D-erythritol 4-phosphate cytidylyltransferase | 2-C-methyl-D-erythritol 2,4-cyclodiphosphate synthase [EC.2.7.7.60 4.6.1.12]	0.695894281490706	0.0718166583723225	0.00945218820636944	0.156018476599851	0.0668183953307512
K12573|ribonuclease R [EC.3.1.-.-]	0.90518029266725	0.0669075903946911	0.0129724397111273	0.0149396772269314	0
K12574|ribonuclease J [EC.3.1.-.-]	0.927276656357908	0.000256719228049568	0.0175077574813175	0.00101267305469774	0.0539461938780276
K12960|5-methylthioadenosine|S-adenosylhomocysteine deaminase [EC.3.5.4.31 3.5.4.28]	0.993772708519957	0.00357512352572608	5.74269394384817e-05	0.00259474101487867	0
K13016|UDP-N-acetyl-2-amino-2-deoxyglucuronate dehydrogenase [EC.1.1.1.335]	0.799414020778528	0.0549568122569104	0.0424411290828943	0.0300077536971498	0.073180284184517
K13017|UDP-2-acetamido-2-deoxy-ribo-hexuluronate aminotransferase [EC.2.6.1.98]	0.842155495625767	0.0274329804955268	0.0148690087129195	0.0905562642236442	0.024986250942143
K13038|phosphopantothenoylcysteine decarboxylase | phosphopantothenate--cysteine ligase [EC.4.1.1.36 6.3.2.5]	0.759330213307362	0.185272763225313	0.0513457329421486	0.0040512905251769	0
K13378|NADH-quinone oxidoreductase subunit C|D [EC.1.6.5.3]	0.87838138202331	0.0374526322792501	0.031777459178234	0.0308821727134863	0.0215063538057198
K13747|carboxynorspermidine decarboxylase [EC.4.1.1.96]	0.972200205707358	0.0020418122538764	4.90367854601765e-06	0.0257530783602192	0
K13789|geranylgeranyl diphosphate synthase, type II [EC.2.5.1.1 2.5.1.10 2.5.1.29]	0.726926890872409	0.048982244312774	0.184002366570042	0.0400884982447754	0
K13797|DNA-directed RNA polymerase subunit beta-beta [EC.2.7.7.6]	0.900822663024854	0.076240114945739	0.00514888990542901	0.00601834876011748	0.0117699833638602
K13821|RHH-type transcriptional regulator, proline utilization regulon repressor | proline dehydrogenase | delta 1-pyrroline-5-carboxylate dehydrogenase [EC.1.5.5.2 1.2.1.88]	0.812340238073667	0.11897838862641	0.0299263382928224	0.0138768453350234	0.0248781896720773
K13894|microcin C transport system permease protein	0.950215155568044	0.0131477758055126	0.0314165496948437	0.000574687337320404	0.00464583159427912
K13895|microcin C transport system permease protein	0.802508031166853	0.0679918843091754	0.0862061061797553	0.000955084403281991	0.0423388939409345
K13896|microcin C transport system ATP-binding protein	0.791055930871022	0.0769975074890717	1.64399483994713e-05	0.0238498470412729	0.108080274650234
K13990|glutamate formiminotransferase | formiminotetrahydrofolate cyclodeaminase [EC.2.1.2.5 4.3.1.4]	0.78856570470362	0.00357703294574438	0.160559972830673	0.0472972895199625	0
K13993|HSP20 family protein	0.951553351591632	0.00411515877067966	0.0356897176560778	0.00864177198161054	0
K14048|urease subunit gamma|beta [EC.3.5.1.5]	0.803167178687414	0.0161853173771475	0.0466674625606944	0.112041021321393	0.0219390200533518
K14170|chorismate mutase | prephenate dehydratase [EC.5.4.99.5 4.2.1.51]	0.784256235944625	0.0847326995407012	0.0103450351606262	0.0466446777709968	0.074021351583051
K14188|D-alanine--poly(phosphoribitol) ligase subunit 2 [EC.6.1.1.13]	0.964007775097685	1.0907109561373e-05	0.000132539780888311	0.0358487780118651	0
K14652|3,4-dihydroxy 2-butanone 4-phosphate synthase | GTP cyclohydrolase II [EC.4.1.99.12 3.5.4.25]	0.916746711202244	0.0398733944607324	2.31855981354264e-05	0.00538311566605515	0.0379735930728327
K14988|two-component system, NarL family, secretion system sensor histidine kinase SalK	0.872977765899078	0.0166352999712001	0.09872347368924	0.0116634604404824	0
K15584|nickel transport system substrate-binding protein	0.783447209189492	0.0664266007448375	0.0320858941433783	0.031367447428691	0.0866728484936016
K15585|nickel transport system permease protein	0.866760616660508	0.024536338554459	0.0118387132461068	0.044091507177712	0.0527728243612139
K15586|nickel transport system permease protein	0.863282088600733	0.0234086177439411	0.00371633645195023	0.0434654914427472	0.0661274657606283
K15587|nickel transport system ATP-binding protein [EC.3.6.3.24]	0.863282088600733	0.0234086177439411	0.00371633645195023	0.0434654914427472	0.0661274657606283
K15633|2,3-bisphosphoglycerate-independent phosphoglycerate mutase [EC.5.4.2.12]	0.998829166986942	2.88228002803491e-06	0.00102136269087549	0.000146588042154293	0
K15634|probable phosphoglycerate mutase [EC.5.4.2.12]	0.753039270134245	0.00354343585240367	0.00784290681703998	0.00275183978457186	0.23282254741174
K15770|arabinogalactan oligomer | maltooligosaccharide transport system substrate-binding protein	0.953762016221548	0.0132096977286981	0.00824958908251574	0.0247786969672384	0
K15778|phosphomannomutase | phosphoglucomutase [EC.5.4.2.8 5.4.2.2]	0.928529268175158	0.0630175772539155	0.000151906666112585	0.00830124790481358	0
K15894|UDP-N-acetylglucosamine 4,6-dehydratase [EC.4.2.1.115]	0.771542749094596	0.044863003374054	0.0436361077022797	0.053447791234353	0.0865103485947175
K15895|UDP-4-amino-4,6-dideoxy-L-N-acetyl-beta-L-altrosamine transaminase [EC.2.6.1.92]	0.870120685310463	0.081375021165247	0.021063112962382	0.010354110426559	0.017087070135349
K15896|UDP-4-amino-4,6-dideoxy-N-acetyl-beta-L-altrosamine N-acetyltransferase [EC.2.3.1.202]	0.923366407913517	0.031615221890214	0.0142031233808366	0.0302345578298946	0.000580688985537388
K15898|pseudaminic acid synthase [EC.2.5.1.97]	0.837446783095313	0.00826366487511178	0.0167875720952817	0.0816519708055873	0.0558500091287064
K15986|manganese-dependent inorganic pyrophosphatase [EC.3.6.1.1]	0.85417411895234	0.0625083741478197	0.000709382834181027	0.00877713747704548	0.0738309865886139
K15987|K(+)-stimulated pyrophosphate-energized sodium pump [EC.3.6.1.1]	0.778600847841081	0.0241122705514069	0.00266522718281628	0.194621654424695	0
K16012|ATP-binding cassette, subfamily C, bacterial CydC	0.908552685957369	0.067061704202913	0.0229504926151223	0.00143511722459606	0
K16153|phosphorylase | glycogen(starch) synthase [EC.2.4.1.1 2.4.1.11]	0.979139512898452	0.00754621907836812	0.00634531549118386	0.00696895253199591	0
K16329|pseudouridylate synthase [EC.4.2.1.70]	0.931491801750558	0.00462026741845881	0.0134296554497353	0.050458275381248	0
K16363|UDP-3-O-[3-hydroxymyristoyl] N-acetylglucosamine deacetylase | 3-hydroxyacyl-[acyl-carrier-protein] dehydratase [EC.3.5.1.108 4.2.1.59]	0.921739434966946	0.000342783855016974	0.0743791359963834	0.00353864518165373	0
K16785|energy-coupling factor transport system permease protein	0.862836552860032	0.074827715750189	0.0609583108905114	0.00137742049926775	0
K16786|energy-coupling factor transport system ATP-binding protein [EC.3.6.3.-]	0.934057602903364	0.0260454019810881	0.0352964797398652	0.00460051537568288	0
K16787|energy-coupling factor transport system ATP-binding protein [EC.3.6.3.-]	0.923183183692099	0.0430793136876655	0.0234379569827275	0.0102995456375081	0
K17319|putative aldouronate transport system permease protein	0.855135563257441	0.00264323985418172	0.0153103886753976	0.12691080821298	0
K17320|putative aldouronate transport system permease protein	0.691132435612073	0.0153548831688449	0.00562937368309748	0.200423203122628	0.0874601044133568
K17686|Cu+-exporting ATPase [EC.3.6.3.54]	0.890189121389685	0.064459994100538	0.00206891842899832	0.020957110439144	0.0223248556416349
K17828|dihydroorotate dehydrogenase (NAD+) catalytic subunit [EC.1.3.1.14]	0.966544724085017	0.00936420222102127	0.00785463324992256	0.0162364404440391	0
K18138|multidrug efflux pump	0.835867538510106	0.123195451964329	0.0132283260027272	0.0277086835228378	0
K18284|adenosylhomocysteine|aminodeoxyfutalosine nucleosidase [EC.3.2.2.9 3.2.2.30]	0.940766077429192	1.64128945970053e-06	0.00153744645753587	0.0576948348238123	0
K18285|aminodeoxyfutalosine synthase [EC.2.5.1.120]	0.837374143883257	0.0561159769924883	0.00119884085591352	0.0695902446592018	0.0357207936091394
K18349|two-component system, OmpR family, response regulator VanR	0.803953923921997	0.092418409172539	0.0670256018916233	0.0366020650138405	0
K18369|alcohol dehydrogenase [EC.1.1.1.-]	0.937307506112141	0.00781105368926958	0.00736824323267819	0.0475131969659113	0
K18682|ribonucrease Y [EC.3.1.-.-]	0.957560939097554	0.0348335771861867	0.00544293946570015	0.00216254425055934	0
K19005|lipoteichoic acid synthase [EC.2.7.8.20]	0.899654977626012	0.0460791329664564	0.0504890919791369	0.00377679742839522	0
K19268|methylaspartate mutase epsilon subunit [EC.5.4.99.1]	0.722118098785965	0.0577015911430459	0.220177816911109	2.49315988018177e-06	0
K19302|undecaprenyl-diphosphatase [EC.3.6.1.27]	0.915668433330051	0.0482853848778369	0.0332201674348577	0.00282601435725473	0
K19309|bacitracin transport system ATP-binding protein	0.880642928400933	6.88813703818585e-07	0.0135925675271137	0.10576381525825	0
K19310|bacitracin transport system permease protein	0.706866590102949	0.0705738973861625	0.068413192336494	0.154146320174395	0
K19350|lincosamide and streptogramin A transport system ATP-binding|permease protein	0.951593957785117	0.000426876528465133	0.043772162225741	0.00420700346067729	0
